Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
2.570976e-02,4.888056e+02,6.486972e-02,7.640226e-01,1.456972e-24,1.087159e-08,2.158966e-01,2.457269e-13,4.035371e-07,1.249691e-08,9.843814e-09,2.607320e-07,9.893117e-35,3.212801e-06,4.223514e-33,3.027248e-20,6.257026e-34,7.325639e-29,1.023264e-20,2.999968e-26,1.102416e-02,1.276120e-33,4.745673e-30,1.233359e-26,1.000000e-60,1.371092e-28,1.609418e-34,4.042058e-40,6.194538e-29,1.000000e-60,1.000000e-60,1.000000e-60,9.029400e-03,8.878660e-35,5.027696e-29,2.426469e-21,2.017762e-05,8.355807e-08,3.016992e-06,1.596603e-18,3.818333e-12,5.954939e-16,1.011871e-19,8.220880e-28,9.068688e-19,2.335309e-16,1.942243e-16,3.903959e-14,1.741175e-22,6.105271e-35,2.129555e-18,5.028299e-15,1.616504e-36,3.807819e-38,1.000000e-60,1.000000e-60
5.141952e-02,6.742213e+02,2.019126e-01,7.609274e-01,2.913944e-24,7.027246e-08,1.989111e-01,6.960343e-12,1.339909e-06,2.530671e-08,6.179370e-08,4.148634e-07,4.295856e-34,6.523889e-06,4.075565e-32,1.505884e-18,2.055680e-33,5.643657e-28,4.896241e-20,6.083448e-26,2.204817e-02,8.239472e-31,5.462781e-29,2.679720e-26,1.235766e-32,2.785537e-28,2.027174e-33,3.295912e-38,1.445091e-28,1.000000e-60,1.000000e-60,1.000000e-60,1.805856e-02,1.000000e-60,1.005556e-28,3.475139e-20,4.064176e-05,1.671161e-07,5.594715e-06,2.892380e-17,8.413849e-12,1.177685e-15,1.909503e-17,3.066193e-25,1.781802e-17,4.670679e-16,3.884490e-16,7.820868e-14,6.423483e-23,2.966634e-35,4.259122e-18,1.066860e-14,5.427158e-35,1.484217e-37,1.000000e-60,1.000000e-60
7.712928e-02,8.491722e+02,3.796738e-01,7.578321e-01,4.370915e-24,2.654601e-07,1.819252e-01,7.959995e-11,3.538948e-06,4.021535e-08,2.291372e-07,5.021889e-07,1.000000e-60,1.006800e-05,4.332941e-30,2.396020e-17,2.725942e-32,2.302736e-27,2.135876e-19,9.696943e-26,3.307181e-02,4.258127e-29,2.570158e-28,4.941697e-26,1.322762e-32,3.669710e-28,1.725912e-32,4.764383e-37,2.928839e-28,1.000000e-60,1.000000e-60,1.000000e-60,2.708704e-02,1.000000e-60,1.508517e-28,7.254228e-19,6.167315e-05,2.506708e-07,7.302731e-06,2.405199e-16,2.220810e-11,1.601362e-15,5.858037e-16,1.104961e-23,1.234017e-16,7.007990e-16,5.826913e-16,1.182632e-13,2.042254e-23,1.262169e-35,6.389000e-18,1.796114e-14,5.832096e-34,5.627616e-37,1.000000e-60,1.000000e-60
1.028390e-01,1.014431e+03,5.823881e-01,7.547369e-01,5.827887e-24,7.798413e-07,1.649380e-01,5.351704e-10,9.539470e-06,6.389822e-08,5.366025e-07,4.759924e-07,5.067312e-33,1.414860e-05,2.643505e-28,2.121193e-16,1.140963e-30,1.231894e-26,8.828600e-19,1.551363e-25,4.409460e-02,1.213352e-27,9.670506e-28,1.061064e-25,5.050871e-32,4.233690e-28,6.613563e-31,2.563008e-36,6.432610e-28,1.000000e-60,1.000000e-60,1.000000e-60,3.611344e-02,1.000000e-60,2.011851e-28,2.260275e-17,8.372531e-05,3.341491e-07,7.445715e-06,1.401810e-15,6.068453e-11,2.265744e-15,7.125707e-15,1.663299e-22,4.582669e-16,9.365291e-16,7.772093e-16,1.615390e-13,1.474705e-23,2.444578e-34,8.521847e-18,2.801481e-14,1.754160e-33,1.717128e-36,1.000000e-60,1.000000e-60
1.274661e-01,1.165205e+03,7.910787e-01,7.517720e-01,7.223500e-24,1.975613e-06,1.486628e-01,2.321430e-09,2.491379e-05,1.167973e-07,8.013987e-07,2.726573e-07,9.314238e-32,1.935175e-05,5.164715e-27,1.208764e-15,3.575874e-29,8.971091e-26,3.204285e-18,2.956067e-25,5.465115e-02,1.854625e-26,3.580147e-27,2.890525e-25,9.600977e-33,3.060404e-28,2.505758e-29,1.129381e-35,1.679613e-27,2.731454e-35,1.000000e-60,1.000000e-60,4.475443e-02,6.336921e-32,2.492300e-28,4.287170e-16,1.059750e-04,4.135212e-07,5.856023e-06,6.089419e-15,1.244245e-10,3.909410e-15,4.507872e-14,1.468378e-21,1.136245e-15,1.173581e-15,9.657152e-16,2.108752e-13,1.476241e-23,3.213663e-33,1.058079e-17,4.320840e-14,2.594728e-33,4.077321e-36,1.000000e-60,1.000000e-60
1.485688e-01,1.289351e+03,9.746511e-01,7.492314e-01,8.419394e-24,4.186393e-06,1.347104e-01,7.075604e-09,5.372207e-05,2.342595e-07,9.112124e-07,1.540097e-07,2.878377e-30,2.649546e-05,4.259657e-26,4.783051e-15,4.295875e-28,4.878286e-25,1.154496e-17,6.863897e-25,6.369279e-02,1.786735e-25,1.476753e-26,7.726814e-25,1.195028e-31,3.440912e-28,3.331859e-28,1.400433e-35,4.900020e-27,4.237431e-35,1.000000e-60,1.000000e-60,5.214990e-02,2.247788e-30,2.905201e-28,4.188871e-15,1.254163e-04,4.794022e-07,3.917642e-06,2.375008e-14,1.975753e-10,7.590925e-15,1.737507e-13,7.547061e-21,2.196107e-15,1.414908e-15,1.135340e-15,2.671653e-13,1.793703e-23,8.069145e-32,1.239200e-17,6.921502e-14,5.067726e-33,1.069955e-35,1.280145e-53,1.000000e-60
1.658713e-01,1.387880e+03,1.127141e+00,7.471483e-01,9.399925e-24,7.546788e-06,1.232640e-01,1.688437e-08,9.558867e-05,4.505670e-07,9.532702e-07,1.129596e-07,3.712438e-29,3.665925e-05,2.010108e-25,1.463375e-14,2.630521e-27,1.781346e-24,3.939429e-17,1.632491e-24,7.109939e-02,1.227527e-24,6.117498e-26,1.792299e-24,1.261039e-31,2.247775e-28,2.187801e-27,3.841779e-35,1.413591e-26,6.138541e-35,1.000000e-60,1.000000e-60,5.820274e-02,3.438421e-29,3.229175e-28,2.428804e-14,1.412098e-04,5.292518e-07,2.553128e-06,7.891084e-14,2.769346e-10,1.560015e-14,4.822182e-13,2.623355e-20,3.710044e-15,1.694701e-15,1.292252e-15,3.337792e-13,2.438134e-23,9.026798e-31,1.396637e-17,1.165190e-13,1.245811e-32,3.069120e-35,8.908570e-53,1.000000e-60
1.808354e-01,1.470793e+03,1.258342e+00,7.453467e-01,1.024794e-23,1.232935e-05,1.133582e-01,3.519682e-08,1.513990e-04,8.138937e-07,9.874661e-07,9.554539e-08,3.261485e-28,5.167571e-05,7.058852e-25,3.927523e-14,1.122367e-26,5.116662e-24,1.220767e-16,3.667126e-24,7.749524e-02,6.665157e-24,2.379974e-25,3.908375e-24,1.000000e-60,1.420852e-29,1.003651e-26,4.889781e-36,3.893371e-26,2.564636e-35,1.174074e-39,4.473394e-40,6.342552e-02,3.323915e-28,3.566072e-28,1.045274e-13,1.546467e-04,5.664077e-07,1.713208e-06,2.221376e-13,3.684382e-10,3.310771e-14,1.119970e-12,7.530072e-20,5.958432e-15,2.079838e-15,1.460573e-15,4.200068e-13,3.592260e-23,6.935805e-30,1.547325e-17,2.038508e-13,3.317156e-32,9.021437e-35,3.438937e-52,1.000000e-60
1.926755e-01,1.534888e+03,1.360789e+00,7.439213e-01,1.091892e-23,1.802522e-05,1.055163e-01,6.279447e-08,2.132270e-04,1.312566e-06,1.029487e-06,8.824062e-08,1.916385e-27,7.096838e-05,1.845332e-24,8.835658e-14,3.367330e-26,1.151211e-23,3.086922e-16,7.139061e-24,8.254418e-02,2.594058e-23,7.516528e-25,7.898218e-24,2.576432e-33,2.234951e-29,3.224371e-26,1.239567e-35,9.216779e-26,3.378561e-35,9.000331e-41,1.000000e-60,6.754656e-02,2.094651e-27,4.111352e-28,3.205500e-13,1.651379e-04,5.896669e-07,1.263200e-06,4.935149e-13,4.638317e-10,6.440780e-14,2.150757e-12,1.763622e-19,8.944644e-15,2.584564e-15,1.641127e-15,5.220456e-13,5.404514e-23,3.537028e-29,1.685677e-17,3.382994e-13,8.157499e-32,2.384744e-34,8.978003e-52,1.000000e-60
