Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.056448e-02,3.721683e+02,1.062343e+00,7.658480e-01,1.000000e-60,8.802435e-07,2.260772e-01,3.632456e-11,1.355696e-06,2.484517e-06,2.245618e-06,1.069735e-06,4.985293e-28,2.749016e-04,3.094929e-20,4.212314e-16,3.854009e-22,7.546779e-17,8.109673e-14,2.325570e-13,4.100105e-03,1.178801e-20,7.515844e-17,9.075092e-15,6.272483e-30,5.698841e-16,3.237781e-19,5.145481e-24,5.873745e-14,1.302468e-16,3.012525e-22,6.221153e-20,3.686388e-03,1.336516e-34,1.614608e-16,1.155556e-15,3.871187e-06,2.509064e-08,1.466123e-06,6.102194e-15,2.452162e-10,1.815500e-13,1.607932e-18,5.502362e-22,4.054393e-12,4.628025e-09,1.255124e-11,1.405288e-09,9.740358e-13,4.102072e-28,3.769484e-12,3.543973e-12,4.560128e-19,3.950550e-18,1.513358e-28,1.039210e-30
2.077144e-02,4.464535e+02,3.406065e+00,7.646211e-01,1.000000e-60,2.248206e-06,2.195014e-01,3.217963e-10,3.361430e-06,4.885537e-06,5.239714e-06,2.016692e-06,2.560513e-26,5.407559e-04,1.760717e-19,6.945096e-15,3.644348e-21,2.913937e-16,1.675320e-13,4.573092e-13,8.061057e-03,5.966192e-20,2.488610e-16,1.780206e-14,1.251819e-27,1.121758e-15,2.119231e-18,6.723243e-23,1.161176e-13,2.570852e-16,1.937252e-21,1.226051e-19,7.247470e-03,7.566192e-33,3.174685e-16,3.655448e-15,7.790124e-06,4.933108e-08,2.608465e-06,6.045753e-14,5.523291e-10,4.285424e-13,6.785629e-17,6.687563e-20,1.101460e-11,9.099461e-09,2.467774e-11,2.763059e-09,1.894360e-12,1.323694e-26,7.411425e-12,6.977233e-12,5.343496e-18,8.255199e-18,2.984103e-28,2.918593e-30
3.029967e-02,5.145684e+02,6.405372e+00,7.634758e-01,1.000000e-60,4.196041e-06,2.133616e-01,1.414040e-09,6.100847e-06,7.128736e-06,8.870234e-06,2.832523e-06,3.635607e-25,7.892966e-04,5.569440e-19,4.213384e-14,1.598466e-20,7.317865e-16,2.591266e-13,6.673154e-13,1.175804e-02,1.761244e-19,4.941331e-16,2.583821e-14,4.095443e-26,1.640193e-15,6.923755e-18,3.730785e-22,1.707845e-13,3.772270e-16,7.080836e-21,1.795673e-19,1.057107e-02,4.491869e-31,4.631458e-16,8.792347e-15,1.161301e-05,7.195834e-08,3.422437e-06,2.543587e-13,9.230141e-10,7.521263e-13,8.266357e-16,1.485186e-18,2.123461e-11,1.327367e-08,3.599802e-11,4.030678e-09,2.694245e-12,1.269998e-25,1.081133e-11,1.019943e-11,2.432401e-17,1.280582e-17,4.373875e-28,5.765703e-30
3.908557e-02,5.762302e+02,9.737101e+00,7.624197e-01,1.000000e-60,6.806626e-06,2.076986e-01,4.463866e-09,9.654912e-06,9.201092e-06,1.299754e-05,3.529996e-06,2.847423e-24,1.018933e-03,1.364130e-18,1.634580e-13,4.829744e-20,1.460488e-15,3.571347e-13,8.613809e-13,1.516628e-02,4.147603e-19,7.785213e-16,3.307652e-14,5.053494e-25,2.124425e-15,1.661112e-17,1.362906e-21,2.227582e-13,4.905770e-16,1.907066e-20,2.330436e-19,1.363496e-02,1.014755e-29,5.975846e-16,1.855141e-14,1.528367e-05,9.282142e-08,3.949631e-06,7.044198e-13,1.355729e-09,1.162893e-12,5.281741e-15,1.344144e-17,3.481657e-11,1.712294e-08,4.643698e-11,5.199839e-09,3.324122e-12,7.188670e-25,1.394685e-11,1.319671e-11,7.045901e-17,1.757093e-17,5.681902e-28,9.581432e-30
4.729693e-02,6.328057e+02,1.323750e+01,7.614326e-01,1.000000e-60,1.022576e-05,2.024044e-01,1.167612e-08,1.419217e-05,1.114474e-05,1.754288e-05,4.134572e-06,1.597234e-23,1.234106e-03,2.901440e-18,4.963551e-13,1.181000e-19,2.538412e-15,4.651647e-13,1.043491e-12,1.835077e-02,8.646931e-19,1.069876e-15,3.962219e-14,3.532911e-24,2.587124e-15,3.377623e-17,3.929144e-21,2.733798e-13,6.000544e-16,4.226086e-20,2.844038e-19,1.649758e-02,1.390328e-28,7.234650e-16,3.611595e-14,1.884343e-05,1.123187e-07,4.244203e-06,1.539792e-12,1.854993e-09,1.681400e-12,2.321595e-14,7.256080e-17,5.203465e-11,2.072106e-08,5.619523e-11,6.293081e-09,3.754794e-12,3.066546e-24,1.687862e-11,1.603397e-11,1.563850e-16,2.264331e-17,6.942172e-28,1.430405e-29
5.513279e-02,6.858080e+02,1.690792e+01,7.604907e-01,1.000000e-60,1.469384e-05,1.973506e-01,2.712687e-08,1.999532e-05,1.301023e-05,2.244451e-05,4.666844e-06,7.300411e-23,1.440109e-03,5.668602e-18,1.297114e-12,2.542987e-19,4.044495e-15,5.883294e-13,1.218460e-12,2.138859e-02,1.676921e-18,1.336808e-15,4.560661e-14,1.741313e-23,3.044307e-15,6.245437e-17,9.812799e-21,3.243257e-13,7.093458e-16,8.199673e-20,3.353024e-19,1.922821e-02,1.413523e-27,8.440413e-16,6.690594e-14,2.235702e-05,1.309226e-07,4.346368e-06,2.914535e-12,2.429083e-09,2.341456e-12,8.073671e-14,2.855887e-16,7.344005e-11,2.415568e-08,6.551215e-11,7.337205e-09,3.966113e-12,1.105776e-23,1.967921e-11,1.878976e-11,2.920230e-16,2.818413e-17,8.196861e-28,1.975732e-29
6.274162e-02,7.363324e+02,2.072948e+01,7.595761e-01,1.000000e-60,2.055183e-05,1.924414e-01,5.779421e-08,2.745564e-05,1.483771e-05,2.759006e-05,5.137954e-06,2.897748e-22,1.640967e-03,1.047785e-17,3.048726e-12,5.049063e-19,6.081719e-15,7.325332e-13,1.390203e-12,2.433709e-02,3.102977e-18,1.551074e-15,5.111373e-14,6.825296e-23,3.511806e-15,1.090393e-16,2.229521e-20,3.772213e-13,8.220661e-16,1.441441e-19,3.871640e-19,2.187840e-02,1.172478e-26,9.619728e-16,1.200828e-13,2.587394e-05,1.489848e-07,4.284253e-06,5.017589e-12,3.083564e-09,3.189880e-12,2.383915e-13,9.139172e-16,9.977338e-11,2.749264e-08,7.457054e-11,8.352443e-09,3.955917e-12,3.558035e-23,2.240461e-11,2.152999e-11,4.816344e-16,3.438606e-17,9.486250e-28,2.553318e-29
7.020700e-02,7.849924e+02,2.467619e+01,7.586788e-01,1.000000e-60,2.824215e-05,1.876227e-01,1.144292e-07,3.706135e-05,1.665382e-05,3.277916e-05,5.550122e-06,1.029172e-21,1.839064e-03,1.860805e-17,6.572213e-12,9.481568e-19,8.776303e-15,9.038247e-13,1.561509e-12,2.722840e-02,5.546224e-18,1.695266e-15,5.617285e-14,2.276966e-22,4.005539e-15,1.834878e-16,4.725774e-20,4.336070e-13,9.417517e-16,2.339746e-19,4.409611e-19,2.447695e-02,8.252622e-26,1.079231e-15,2.106457e-13,2.941630e-05,1.667022e-07,4.082493e-06,8.073169e-12,3.814916e-09,4.285138e-12,6.190731e-13,2.526716e-15,1.318605e-10,3.076983e-08,8.348303e-11,9.350614e-09,3.755344e-12,1.046474e-22,2.509017e-11,2.430389e-11,7.203090e-16,4.146173e-17,1.084833e-27,3.097048e-29
7.755197e-02,8.319846e+02,2.871965e+01,7.577959e-01,1.000000e-60,3.828609e-05,1.828794e-01,2.116467e-07,4.936000e-05,1.847281e-05,3.772690e-05,5.898430e-06,3.312238e-21,2.035248e-03,3.197991e-17,1.310480e-11,1.706410e-18,1.227016e-14,1.107260e-12,1.734215e-12,3.007106e-02,9.616434e-18,1.769461e-15,6.077449e-14,6.719418e-22,4.542767e-15,3.007457e-16,9.459853e-20,4.949730e-13,1.072051e-15,3.545187e-19,4.969775e-19,2.703151e-02,4.994533e-25,1.197334e-15,3.618254e-13,3.297589e-05,1.841266e-07,3.769854e-06,1.232732e-11,4.605478e-09,5.692125e-12,1.439719e-12,6.243478e-15,1.704811e-10,3.399939e-08,9.230252e-11,1.033577e-08,3.431473e-12,2.839859e-22,2.775348e-11,2.714508e-11,9.919271e-16,4.963733e-17,1.232112e-27,3.539804e-29
