Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.070608e-02,3.747109e+02,5.070666e-01,7.658302e-01,1.014997e-24,3.198038e-07,2.258994e-01,9.323298e-12,8.140737e-07,1.082327e-06,9.465840e-07,6.744212e-07,1.106607e-31,1.452851e-04,2.019222e-23,5.690227e-17,8.546814e-26,2.783320e-20,7.917192e-15,6.453453e-17,4.364514e-03,3.205481e-24,1.133642e-20,4.066442e-18,2.145110e-33,4.925413e-19,4.098827e-22,2.490477e-28,1.229079e-16,9.233267e-21,3.540841e-27,1.045553e-24,3.749504e-03,3.893081e-34,8.171746e-19,6.334446e-17,5.092709e-06,3.224338e-08,2.095257e-06,9.790856e-16,1.656059e-10,4.329914e-14,4.399551e-19,4.356099e-23,2.602801e-13,5.378912e-10,3.375637e-12,2.949207e-10,3.741185e-14,8.935460e-32,3.648636e-13,6.631293e-13,2.186300e-22,3.088100e-22,7.072851e-36,6.564728e-38
2.111251e-02,4.518488e+02,1.632792e+00,7.645786e-01,2.001586e-24,8.648599e-07,2.191116e-01,8.542903e-11,1.989748e-06,2.134707e-06,2.339919e-06,1.278260e-06,5.546453e-30,2.866802e-04,1.122781e-22,9.706364e-16,8.327034e-25,1.125218e-19,1.667356e-14,1.272873e-16,8.606595e-03,1.760315e-23,4.782274e-20,8.010394e-18,8.118925e-31,9.721899e-19,2.667729e-21,3.682385e-27,2.438948e-16,1.826575e-20,2.875651e-26,2.068223e-24,7.393757e-03,3.792547e-34,1.611508e-18,2.772568e-16,1.025391e-05,6.358411e-08,3.808267e-06,1.240010e-14,3.672836e-10,9.851925e-14,1.976099e-17,5.564386e-21,9.214604e-13,1.060730e-09,6.656799e-12,5.815988e-10,7.245739e-14,2.782184e-30,7.195165e-13,1.309963e-12,2.716607e-21,6.573505e-22,1.400078e-35,1.772671e-37
3.094117e-02,5.233660e+02,3.099514e+00,7.633965e-01,2.933399e-24,1.696064e-06,2.127000e-01,3.877413e-10,3.605813e-06,3.129782e-06,4.152550e-06,1.809471e-06,7.634522e-29,4.204782e-04,3.441672e-22,6.090709e-15,3.818619e-24,2.964963e-19,2.640434e-14,1.866321e-16,1.261276e-02,6.458095e-23,1.094862e-19,1.169581e-17,2.781346e-29,1.427699e-18,8.787143e-21,2.357602e-26,3.608794e-16,2.690638e-20,1.206289e-25,3.047271e-24,1.083528e-02,1.000000e-60,2.361869e-18,8.362230e-16,1.533644e-05,9.318448e-08,5.107390e-06,6.072121e-14,6.076755e-10,1.678065e-13,2.534067e-16,1.292671e-19,2.142432e-12,1.554550e-09,9.755813e-12,8.524003e-10,1.016677e-13,2.535027e-29,1.054487e-12,1.925176e-12,1.339830e-20,1.039780e-21,2.064938e-35,3.401033e-37
4.011210e-02,5.888205e+02,4.742231e+00,7.622935e-01,3.802855e-24,2.875716e-06,2.067168e-01,1.263114e-09,5.750484e-06,4.060756e-06,6.330145e-06,2.274382e-06,5.840808e-28,5.456472e-04,8.186795e-22,2.443151e-14,1.211316e-23,6.175285e-19,3.736916e-14,2.421705e-16,1.635032e-02,2.091037e-22,1.900021e-19,1.506495e-17,3.629314e-28,1.857839e-18,2.145897e-20,1.002061e-25,4.739866e-16,3.514413e-20,3.593690e-25,3.982862e-24,1.404602e-02,4.603014e-32,3.062358e-18,2.045472e-15,2.027413e-05,1.208035e-07,6.020088e-06,1.854903e-13,8.882925e-10,2.531161e-13,1.693517e-15,1.222440e-18,4.020420e-12,2.015350e-09,1.264755e-11,1.105170e-09,1.217375e-13,1.378694e-28,1.367072e-12,2.505861e-12,4.275835e-20,1.455019e-21,2.702458e-35,5.499962e-37
4.873457e-02,6.491722e+02,6.483095e+00,7.612565e-01,4.620315e-24,4.495830e-06,2.010905e-01,3.398289e-09,8.564958e-06,4.940561e-06,8.835206e-06,2.685057e-06,3.221192e-27,6.637305e-04,1.700098e-21,7.643987e-14,3.094450e-23,1.107592e-18,5.006773e-14,2.946847e-16,1.986373e-02,6.221802e-22,2.782998e-19,1.813815e-17,2.657472e-27,2.271191e-18,4.461002e-20,3.361465e-25,5.856131e-16,4.314738e-20,8.662095e-25,4.895866e-24,1.706416e-02,2.485257e-31,3.721703e-18,4.390272e-15,2.509891e-05,1.467702e-07,6.598497e-06,4.323387e-13,1.215118e-09,3.578919e-13,7.714342e-15,6.844423e-18,6.636236e-12,2.448655e-09,1.536670e-11,1.342990e-09,1.304415e-13,5.705346e-28,1.661045e-12,3.061170e-12,1.047671e-19,1.910998e-21,3.327362e-35,7.919288e-37
5.696038e-02,7.056398e+02,8.315734e+00,7.602672e-01,5.400168e-24,6.696610e-06,1.957221e-01,8.098325e-09,1.226507e-05,5.787258e-06,1.163634e-05,3.051641e-06,1.458046e-26,7.768735e-04,3.265221e-21,2.051587e-13,6.900416e-23,1.797454e-18,6.521230e-14,3.452723e-16,2.321474e-02,1.715098e-21,3.611667e-19,2.095529e-17,1.355595e-26,2.679967e-18,8.446153e-20,9.723906e-25,6.990011e-16,5.115089e-20,1.815501e-24,5.814756e-24,1.994273e-02,2.542770e-30,4.352215e-18,8.678772e-15,2.987322e-05,1.715412e-07,6.887273e-06,8.517407e-13,1.598059e-09,4.875655e-13,2.757769e-14,2.768182e-17,1.008612e-11,2.862155e-09,1.796167e-11,1.570145e-09,1.276180e-13,2.017097e-27,1.941684e-12,3.603590e-12,2.143111e-19,2.421958e-21,3.960220e-35,1.033485e-36
6.492269e-02,7.592554e+02,1.019520e+01,7.593095e-01,6.155040e-24,9.681329e-06,1.905245e-01,1.771051e-08,1.715882e-05,6.618216e-06,1.468277e-05,3.379926e-06,5.822378e-26,8.870036e-04,6.005569e-21,4.954504e-13,1.409396e-22,2.723563e-18,8.370440e-14,3.950098e-16,2.645744e-02,4.411926e-21,4.284307e-19,2.355237e-17,5.452613e-26,3.098080e-18,1.511912e-19,2.537979e-24,8.177575e-16,5.941944e-20,3.446242e-24,6.770315e-24,2.272817e-02,2.997886e-29,4.965399e-18,1.626537e-14,3.465538e-05,1.955165e-07,6.920163e-06,1.499535e-12,2.048099e-09,6.498158e-13,8.346206e-14,9.045683e-17,1.448986e-11,3.262651e-09,2.047564e-11,1.790449e-09,1.160985e-13,6.484523e-27,2.213728e-12,4.145483e-12,3.825017e-19,3.006675e-21,4.625155e-35,1.225189e-36
7.272818e-02,8.108217e+02,1.214545e+01,7.583707e-01,6.895045e-24,1.374271e-05,1.854280e-01,3.619277e-08,2.368264e-05,7.449933e-06,1.788730e-05,3.670955e-06,2.150250e-25,9.957405e-04,1.087787e-20,1.103563e-12,2.724613e-22,3.940505e-18,1.066426e-13,4.449608e-16,2.963506e-02,1.066419e-20,4.777634e-19,2.596009e-17,1.865644e-25,3.542352e-18,2.618553e-19,6.112894e-24,9.461102e-16,6.826945e-20,6.064602e-24,7.795033e-24,2.545756e-02,3.280145e-28,5.571910e-18,2.943243e-14,3.949188e-05,2.190153e-07,6.724577e-06,2.438594e-12,2.574376e-09,8.552731e-13,2.230722e-13,2.554555e-16,2.000238e-11,3.655701e-09,2.294487e-11,2.007061e-09,1.008492e-13,1.973441e-26,2.481198e-12,4.699105e-12,6.104281e-19,3.689220e-21,5.352460e-35,1.323822e-36
8.045454e-02,8.609103e+02,1.416558e+01,7.574415e-01,7.627547e-24,1.928327e-05,1.803814e-01,6.970096e-08,3.242917e-05,8.298524e-06,2.111270e-05,3.920693e-06,7.607465e-25,1.104376e-03,1.992086e-20,2.295031e-12,5.101509e-22,5.531886e-18,1.352289e-13,4.962384e-16,3.277889e-02,2.430483e-20,5.143875e-19,2.820793e-17,5.697371e-25,4.034585e-18,4.452132e-19,1.372119e-23,1.089252e-15,7.810396e-20,1.001365e-23,8.920367e-24,2.815771e-02,3.064118e-27,6.182261e-18,5.195020e-14,4.441061e-05,2.422672e-07,6.329593e-06,3.738415e-12,3.179614e-09,1.117802e-12,5.390515e-13,6.499129e-16,2.681273e-11,4.045557e-09,2.539921e-11,2.222440e-09,8.656049e-14,5.861308e-26,2.747440e-12,5.276882e-12,8.827513e-19,4.499640e-21,6.182845e-35,1.331562e-36
