Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.217767e-02,3.774567e+02,4.212665e+00,7.656562e-01,1.000000e-60,3.229418e-06,2.254121e-01,3.796573e-10,3.806194e-06,8.213557e-06,7.846005e-06,2.317151e-06,2.082377e-21,9.045798e-04,1.483456e-14,1.918305e-13,5.702774e-16,3.985081e-11,6.261574e-09,1.172838e-07,3.802375e-03,1.298449e-14,1.090628e-10,3.526665e-09,1.032324e-23,2.413490e-10,5.810808e-14,5.650105e-17,3.549537e-09,4.762492e-10,1.770078e-14,1.959256e-12,4.198005e-03,6.707067e-28,4.689523e-12,1.538529e-13,8.362787e-07,1.677545e-08,2.607473e-07,2.477875e-13,1.499132e-10,1.763035e-12,1.920059e-17,1.703169e-20,4.504104e-11,3.796327e-08,3.524943e-11,7.596792e-09,3.997644e-11,1.671362e-21,1.371277e-10,4.279794e-11,5.083792e-13,3.169806e-11,5.952572e-16,3.508253e-18
2.430762e-02,4.589910e+02,1.373193e+01,7.642003e-01,1.000000e-60,8.336575e-06,2.179672e-01,3.846000e-09,9.970267e-06,1.639687e-05,1.819468e-05,4.338097e-06,1.740904e-19,1.806447e-03,1.149195e-13,1.353936e-12,5.906538e-15,1.607924e-10,1.294400e-08,2.341424e-07,7.588542e-03,7.250185e-14,2.849010e-10,7.006354e-09,2.705179e-21,4.824822e-10,4.197343e-13,8.319054e-16,7.129595e-09,9.553507e-10,8.793832e-14,3.919683e-12,8.377719e-03,4.992588e-25,9.361812e-12,3.893981e-13,1.717293e-06,3.348426e-08,4.467665e-07,1.517212e-12,3.496158e-10,4.401184e-12,1.002359e-15,2.615701e-18,1.066375e-10,7.577847e-08,7.036091e-11,1.516402e-08,7.919450e-11,8.460387e-20,2.737198e-10,8.554126e-11,4.843454e-12,6.705264e-11,1.191604e-15,1.054722e-17
3.634029e-02,5.380975e+02,2.674512e+01,7.627560e-01,1.000000e-60,1.620210e-05,2.105769e-01,2.085568e-08,1.940749e-05,2.452179e-05,3.111136e-05,6.085443e-06,4.225341e-18,2.702479e-03,4.917400e-13,5.878514e-12,2.959051e-14,4.344623e-10,2.025077e-08,3.501929e-07,1.134214e-02,2.458792e-13,5.055724e-10,1.037350e-08,1.207219e-19,7.238540e-10,1.559465e-12,5.391563e-15,1.077481e-08,1.439950e-09,2.889393e-13,5.885375e-12,1.252138e-02,6.178704e-23,1.400237e-11,8.082128e-13,2.639013e-06,5.005807e-08,5.579173e-07,5.110237e-12,6.136173e-10,8.348530e-12,1.627485e-14,7.556267e-17,1.913840e-10,1.132931e-07,1.051929e-10,2.267144e-08,1.160158e-10,1.322763e-18,4.092371e-10,1.281945e-10,1.918184e-11,1.068453e-10,1.791210e-15,2.257926e-17
4.825643e-02,6.145192e+02,4.232788e+01,7.613257e-01,1.000000e-60,2.804195e-05,2.032522e-01,8.420745e-08,3.335805e-05,3.258636e-05,4.606504e-05,7.571705e-06,5.721325e-17,3.591984e-03,1.594398e-12,2.120959e-11,1.050663e-13,9.491360e-10,2.843267e-08,4.654656e-07,1.505601e-02,6.853546e-13,7.413009e-10,1.355795e-08,2.075836e-18,9.679796e-10,4.357795e-12,2.361587e-14,1.455462e-08,1.936569e-09,7.422389e-13,7.871939e-12,1.662142e-02,3.264716e-21,1.861812e-11,1.630043e-12,3.597798e-06,6.647016e-08,5.973046e-07,1.319297e-11,9.511443e-10,1.423682e-11,1.429827e-13,9.012600e-16,3.072187e-10,1.504524e-07,1.397009e-10,3.010875e-08,1.475070e-10,1.223183e-17,5.435546e-10,1.709116e-10,4.997526e-11,1.522142e-10,2.400899e-15,4.104699e-17
6.004595e-02,6.881039e+02,5.984343e+01,7.599106e-01,1.000000e-60,4.555668e-05,1.959993e-01,2.705408e-07,5.339584e-05,4.060078e-05,6.155503e-05,8.796825e-06,5.150266e-16,4.475192e-03,4.336265e-12,6.659949e-11,3.028773e-13,1.807419e-09,3.780047e-08,5.802794e-07,1.872546e-02,1.707414e-12,9.468835e-10,1.648508e-08,1.969881e-17,1.219929e-09,1.040443e-11,8.131250e-14,1.858084e-08,2.456328e-09,1.551417e-12,9.898445e-12,2.067312e-02,9.278236e-20,2.324426e-11,3.297733e-12,4.587107e-06,8.270605e-08,5.736486e-07,2.900763e-11,1.356904e-09,2.299236e-11,8.163806e-13,6.230716e-15,4.635463e-10,1.872360e-07,1.739039e-10,3.747312e-08,1.690830e-10,7.911414e-17,6.768783e-10,2.139933e-10,9.965190e-11,2.046919e-10,3.032582e-15,6.698093e-17
7.166815e-02,7.585599e+02,7.882722e+01,7.585156e-01,1.000000e-60,7.095917e-05,1.888437e-01,7.093009e-07,8.117683e-05,4.855736e-05,7.532204e-05,9.747573e-06,3.317303e-15,5.350330e-03,1.035113e-11,1.807974e-10,7.543745e-13,3.124870e-09,4.870078e-08,6.949542e-07,2.233580e-02,3.914712e-12,1.076658e-09,1.907318e-08,1.244610e-16,1.487780e-09,2.243979e-11,2.355964e-13,2.300800e-08,3.015348e-09,2.709024e-12,1.196432e-11,2.466082e-02,1.558809e-18,2.795564e-11,6.626156e-12,5.592490e-06,9.870770e-08,5.039192e-07,5.682096e-11,1.802344e-09,3.583038e-11,3.317052e-12,2.970830e-14,6.708925e-10,2.235373e-07,2.078393e-10,4.474566e-08,1.760521e-10,3.826871e-16,8.095985e-10,2.577766e-10,1.638281e-10,2.661423e-10,3.703420e-15,1.000112e-16
8.307354e-02,8.256091e+02,9.858154e+01,7.571466e-01,1.000000e-60,1.068635e-04,1.818162e-01,1.565041e-06,1.181251e-04,5.644198e-05,8.536382e-05,1.040571e-05,1.619594e-14,6.215240e-03,2.226173e-11,4.258222e-10,1.679366e-12,5.032882e-09,6.152055e-08,8.101331e-07,2.586919e-02,8.352338e-12,1.114368e-09,2.125537e-08,5.854315e-16,1.784667e-09,4.493456e-11,5.984634e-13,2.804568e-08,3.637946e-09,4.097338e-12,1.403594e-11,2.856560e-02,1.686485e-17,3.290995e-11,1.295979e-11,6.594847e-06,1.144017e-07,4.110804e-07,1.015893e-10,2.242652e-09,5.411183e-11,1.029613e-11,1.080650e-13,9.410306e-10,2.592349e-07,2.417464e-10,5.190709e-08,1.673663e-10,1.457791e-15,9.429168e-10,3.027305e-10,2.339523e-10,3.390263e-10,4.440617e-15,1.377049e-16
9.423888e-02,8.891889e+02,1.190166e+02,7.558065e-01,1.000000e-60,1.560957e-04,1.749309e-01,3.006777e-06,1.654100e-04,6.426336e-05,9.081398e-05,1.075569e-05,6.334261e-14,7.070027e-03,4.405276e-11,8.862503e-10,3.426067e-12,7.694140e-09,7.674859e-08,9.272888e-07,2.931551e-02,1.669005e-11,1.082427e-09,2.300536e-08,2.215148e-15,2.132061e-09,8.493218e-11,1.378214e-12,3.398187e-08,4.361815e-09,5.586162e-12,1.606506e-11,3.237734e-02,1.281869e-16,3.840313e-11,2.432465e-11,7.578183e-06,1.297443e-07,3.165961e-07,1.687207e-10,2.637067e-09,7.917110e-11,2.594378e-11,3.209334e-13,1.287905e-09,2.943112e-07,2.763026e-10,5.896262e-08,1.474116e-10,4.593505e-15,1.079579e-09,3.496086e-10,3.027220e-10,4.270921e-10,5.290625e-15,1.774989e-16
1.051738e-01,9.494625e+02,1.397877e+02,7.544939e-01,1.000000e-60,2.213208e-04,1.681811e-01,5.180797e-06,2.241255e-04,7.207336e-05,9.200404e-05,1.079141e-05,2.082226e-13,7.917580e-03,8.169805e-11,1.666833e-09,6.540305e-12,1.132537e-08,9.505524e-08,1.049032e-06,3.267432e-02,3.141930e-11,1.019991e-09,2.435254e-08,7.148998e-15,2.563934e-09,1.533047e-10,2.961182e-12,4.120913e-08,5.243779e-09,7.106184e-12,1.803606e-11,3.609697e-02,7.385547e-16,4.492485e-11,4.354605e-11,8.533977e-06,1.447265e-07,2.344941e-07,2.639224e-10,2.964466e-09,1.121887e-10,5.568074e-11,8.177202e-13,1.727878e-09,3.288886e-07,3.127347e-10,6.594983e-08,1.233676e-10,1.248500e-14,1.224172e-09,3.995043e-10,3.670727e-10,5.362257e-10,6.331556e-15,2.211464e-16
