Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
6.602051e-03,2.939765e+02,6.205265e+00,7.663257e-01,1.000000e-60,1.000000e-60,2.326419e-01,1.000000e-60,9.280762e-27,4.367683e-34,1.777623e-25,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,4.277919e-31,1.000000e-60,2.824705e-26,3.233465e-27,1.032363e-03,1.244200e-26,1.000000e-60,7.673171e-44,1.000000e-60,2.089699e-31,1.000000e-60,1.000000e-60,6.342320e-53,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.909575e-26,6.271560e-57,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.705665e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,6.318406e-64,2.613852e-60,1.000000e-60,1.000000e-60,9.999770e-61,1.000000e-60,1.000000e-60,9.999928e-61,1.000000e-60,1.000000e-60,1.000000e-60,6.635813e-61,1.000000e-60
1.320410e-02,2.939531e+02,2.086061e+01,7.655335e-01,1.000000e-60,1.000000e-60,2.324017e-01,1.639031e-31,1.890980e-26,8.738303e-34,3.688516e-25,1.000000e-60,4.181002e-31,1.000000e-60,2.095224e-30,9.529223e-30,9.030815e-32,5.644773e-26,6.521014e-27,2.064726e-03,2.507559e-26,1.000000e-60,1.586394e-43,1.000000e-60,1.000000e-60,1.000000e-60,6.641548e-53,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,3.806196e-26,3.304545e-56,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.313875e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.284274e-38,1.340408e-66,2.614831e-60,1.000000e-60,1.000000e-60,9.999541e-61,1.000000e-60,3.588675e-31,9.999855e-61,1.000000e-60,1.000000e-60,1.000000e-60,3.295156e-61,1.000000e-60
1.980615e-02,2.939298e+02,4.177573e+01,7.647414e-01,1.000000e-60,1.000000e-60,2.321615e-01,8.262637e-30,2.843038e-26,1.310500e-33,5.548380e-25,1.000000e-60,1.000000e-60,1.000000e-60,1.578710e-29,1.000000e-60,8.484687e-31,8.459019e-26,9.776162e-27,3.097088e-03,3.745597e-26,1.000000e-60,2.437609e-43,1.000000e-60,6.792957e-31,1.000000e-60,8.686143e-54,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,5.686416e-26,1.240556e-56,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.982788e-61,1.000000e-60,1.000000e-60,1.000000e-60,3.106407e-38,5.680231e-69,2.614794e-60,1.000000e-60,1.000000e-60,9.999314e-61,1.000000e-60,7.076933e-31,9.999826e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
2.640821e-02,2.939065e+02,6.790079e+01,7.639492e-01,1.000000e-60,1.000000e-60,2.319213e-01,1.257892e-29,3.736031e-26,1.746351e-33,7.407615e-25,1.000000e-60,1.000000e-60,1.000000e-60,1.126930e-29,1.000000e-60,6.236540e-31,1.126447e-25,1.291972e-26,4.129451e-03,4.944109e-26,1.000000e-60,3.312518e-43,1.000000e-60,5.347805e-31,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.537049e-26,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.977647e-61,1.000000e-60,1.000000e-60,1.000000e-60,5.281687e-38,3.942135e-71,2.614755e-60,1.000000e-60,1.000000e-60,9.999087e-61,1.000000e-60,1.000000e-60,9.999796e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
3.301026e-02,2.938832e+02,9.829165e+01,7.631570e-01,1.000000e-60,1.000000e-60,2.316811e-01,1.753101e-30,4.619049e-26,2.181724e-33,9.268761e-25,1.000000e-60,1.000000e-60,1.000000e-60,2.726318e-29,1.000000e-60,1.693915e-30,1.406331e-25,1.602590e-26,5.161814e-03,6.129383e-26,1.000000e-60,4.206574e-43,1.000000e-60,3.709264e-30,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.375733e-26,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.972833e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.952962e-71,2.614717e-60,1.000000e-60,1.000000e-60,9.998860e-61,1.000000e-60,1.000000e-60,9.999767e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
3.961463e-02,2.938601e+02,1.328234e+02,7.623646e-01,1.000000e-60,1.000000e-60,2.314409e-01,1.000000e-60,5.455670e-26,2.616207e-33,1.106448e-24,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.685206e-25,1.905155e-26,6.194539e-03,7.286159e-26,1.000000e-60,5.117573e-43,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.118818e-25,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.968370e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,3.706655e-70,2.614678e-60,1.000000e-60,1.000000e-60,9.998634e-61,1.000000e-60,1.000000e-60,9.999738e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
4.622736e-02,2.938369e+02,1.702257e+02,7.615712e-01,1.000000e-60,1.000000e-60,2.312003e-01,1.000000e-60,6.309890e-26,3.050830e-33,1.288743e-24,1.000000e-60,2.497615e-30,1.000000e-60,1.000000e-60,5.648791e-29,1.000000e-60,1.963939e-25,2.209104e-26,7.228572e-03,8.447945e-26,1.000000e-60,6.043758e-43,1.000000e-60,1.219635e-30,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.299934e-25,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.964256e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.962268e-70,2.614640e-60,1.000000e-60,1.000000e-60,9.998409e-61,1.000000e-60,1.625338e-30,9.999709e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
5.284260e-02,2.938138e+02,2.106818e+02,7.607774e-01,1.000000e-60,1.000000e-60,2.309596e-01,3.927493e-29,7.182002e-26,3.485272e-33,1.467846e-24,1.000000e-60,4.117755e-30,1.000000e-60,1.000000e-60,1.066434e-28,1.000000e-60,2.242258e-25,2.515273e-26,8.262998e-03,9.617627e-26,1.000000e-60,6.982544e-43,1.000000e-60,3.273126e-30,1.000000e-60,1.000000e-60,2.257513e-51,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.480693e-25,2.856252e-54,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.960501e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.173719e-70,2.614601e-60,1.000000e-60,1.000000e-60,9.998184e-61,1.000000e-60,6.480807e-30,9.999680e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
5.938875e-02,2.937910e+02,2.533243e+02,7.599919e-01,1.000000e-60,1.000000e-60,2.307214e-01,7.222206e-29,8.081936e-26,3.913767e-33,1.637623e-24,1.000000e-60,1.000000e-60,1.000000e-60,5.681184e-30,1.000000e-60,1.886427e-30,2.517476e-25,2.822075e-26,9.286620e-03,1.078866e-25,1.000000e-60,7.922489e-43,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.659886e-25,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,9.957144e-61,1.000000e-60,1.000000e-60,1.000000e-60,8.362615e-38,6.533565e-72,2.614563e-60,1.000000e-60,1.000000e-60,9.997965e-61,1.000000e-60,1.000000e-60,9.999651e-61,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
