Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.020236e-02,3.665310e+02,2.339384e+00,7.658927e-01,1.000000e-60,2.072322e-06,2.264803e-01,1.490764e-10,2.591462e-06,5.308449e-06,4.914047e-06,1.728188e-06,7.294295e-24,5.268094e-04,1.292843e-16,4.665731e-15,3.785549e-18,3.887608e-13,7.060091e-11,1.299863e-09,3.548918e-03,1.037732e-16,9.089546e-13,4.148605e-11,4.165043e-26,2.764063e-12,7.012934e-16,1.948072e-19,6.719156e-11,2.829783e-12,4.516471e-17,4.988907e-15,3.532226e-03,9.071714e-31,1.081770e-13,4.211843e-14,1.785300e-06,1.716543e-08,5.857877e-07,7.368398e-14,2.307306e-10,8.507066e-13,5.708247e-18,4.204263e-21,2.721491e-11,2.465446e-08,2.938062e-11,4.792297e-09,1.770883e-11,6.252625e-24,4.116164e-11,1.923681e-11,3.119221e-15,1.244023e-13,2.281344e-20,1.322577e-22
2.027931e-02,4.370363e+02,7.617012e+00,7.646825e-01,1.000000e-60,5.159072e-06,2.201549e-01,1.307859e-09,6.488613e-06,1.055258e-05,1.121988e-05,3.264991e-06,4.435584e-22,1.047551e-03,8.526518e-16,6.284535e-14,3.548409e-17,1.467111e-12,1.447324e-10,2.584029e-09,7.053570e-03,5.332237e-16,2.479067e-12,8.221958e-11,7.949259e-24,5.500180e-12,4.678429e-15,2.499513e-18,1.342091e-10,5.646544e-12,2.239385e-16,9.935032e-15,7.020000e-03,4.345123e-28,2.150375e-13,1.065731e-13,3.632770e-06,3.411835e-08,1.035305e-06,4.926960e-13,5.253452e-10,2.046105e-12,2.333448e-16,4.966611e-19,6.439591e-11,4.900609e-08,5.840013e-11,9.525783e-09,3.499311e-11,2.441887e-22,8.181765e-11,3.827793e-11,3.170286e-14,2.605104e-13,4.545088e-20,3.763745e-22
3.010512e-02,5.045735e+02,1.478192e+01,7.635026e-01,1.000000e-60,9.598828e-06,2.139842e-01,6.057457e-09,1.202747e-05,1.566913e-05,1.892223e-05,4.614761e-06,7.929086e-21,1.555946e-03,3.163531e-15,3.850992e-13,1.620097e-16,3.745645e-12,2.232301e-10,3.837112e-09,1.046989e-02,1.630317e-15,4.520649e-12,1.213143e-10,2.916011e-22,8.184048e-12,1.604281e-14,1.438133e-17,2.007974e-10,8.432355e-12,7.202424e-16,1.479802e-14,1.041952e-02,3.381479e-26,3.192919e-13,2.144301e-13,5.516327e-06,5.064713e-08,1.347562e-06,1.709077e-12,8.970920e-10,3.709346e-12,3.104602e-15,1.230757e-17,1.140616e-10,7.275170e-08,8.669702e-11,1.414167e-08,5.120169e-11,2.951737e-21,1.214632e-10,5.692659e-11,1.318949e-13,4.087535e-13,6.774250e-20,7.669354e-22
3.963783e-02,5.688466e+02,2.326731e+01,7.623578e-01,1.000000e-60,1.579177e-05,2.079944e-01,2.111075e-08,1.960712e-05,2.064037e-05,2.788615e-05,5.791143e-06,8.122865e-20,2.050057e-03,9.042406e-15,1.637997e-12,5.242563e-16,7.777168e-12,3.073350e-10,5.055003e-09,1.378291e-02,4.048178e-15,6.841759e-12,1.581745e-10,4.323185e-21,1.082107e-11,4.111616e-14,5.624334e-17,2.673931e-10,1.119804e-11,1.830093e-15,1.958710e-14,1.371598e-02,1.164602e-24,4.206024e-13,4.051962e-13,7.421645e-06,6.668113e-08,1.530834e-06,4.394325e-12,1.355287e-09,5.993806e-12,2.314548e-14,1.313610e-16,1.788273e-10,9.579120e-08,1.141529e-10,1.862078e-08,6.556912e-11,2.151643e-20,1.599375e-10,7.515795e-11,3.604788e-13,5.706102e-13,8.975012e-20,1.332739e-21
4.890406e-02,6.300597e+02,3.259962e+01,7.612450e-01,1.000000e-60,2.426977e-05,2.021684e-01,6.157023e-08,2.975352e-05,2.548652e-05,3.779418e-05,6.809614e-06,5.904378e-19,2.531533e-03,2.204263e-14,5.565363e-12,1.381218e-15,1.414499e-11,3.988968e-10,6.243187e-09,1.700147e-02,8.956171e-15,9.188393e-12,1.924811e-10,3.644307e-20,1.344495e-11,8.963809e-14,1.746163e-16,3.350905e-10,1.398178e-11,3.912450e-15,2.435102e-14,1.691819e-02,2.418031e-23,5.194896e-13,7.500477e-13,9.345932e-06,8.226497e-08,1.598056e-06,9.469723e-12,1.904112e-09,9.112732e-12,1.195694e-13,8.346980e-16,2.617607e-10,1.181915e-07,1.408530e-10,2.297662e-08,7.714619e-11,1.162641e-19,1.973719e-10,9.309429e-11,7.632691e-13,7.489804e-13,1.117426e-19,2.095293e-21
5.790194e-02,6.882451e+02,4.262944e+01,7.601645e-01,1.000000e-60,3.568621e-05,1.965075e-01,1.551005e-07,4.306083e-05,3.021494e-05,4.801835e-05,7.675649e-06,3.302562e-18,3.000591e-03,4.796767e-14,1.585652e-11,3.166861e-15,2.343753e-11,4.996793e-10,7.404637e-09,2.012442e-02,1.830268e-14,1.124360e-11,2.238294e-10,2.089962e-19,1.609457e-11,1.762508e-13,4.621544e-16,4.050573e-10,1.682462e-11,7.242255e-15,2.911695e-14,2.002506e-02,3.370155e-22,6.164222e-13,1.369921e-12,1.127809e-05,9.739502e-08,1.565627e-06,1.809488e-11,2.533774e-09,1.333632e-11,4.690015e-13,3.735028e-15,3.658984e-10,1.399526e-07,1.668154e-10,2.720985e-08,8.477150e-11,5.018845e-19,2.338155e-10,1.108242e-10,1.350271e-12,9.468089e-13,1.339848e-19,3.053534e-21
6.658832e-02,7.431984e+02,5.298980e+01,7.591213e-01,1.000000e-60,5.073221e-05,1.910390e-01,3.411992e-07,6.004638e-05,3.481204e-05,5.767798e-05,8.387787e-06,1.471671e-17,3.455329e-03,9.526400e-14,3.864254e-11,6.535014e-15,3.617601e-11,6.109338e-10,8.538266e-09,2.313625e-02,3.503793e-14,1.272305e-11,2.517546e-10,9.022980e-19,1.881165e-11,3.215720e-13,1.079753e-15,4.783895e-10,1.976635e-11,1.183059e-14,3.385456e-14,2.302115e-02,3.291620e-21,7.118235e-13,2.450078e-12,1.319378e-05,1.119977e-07,1.456848e-06,3.152298e-11,3.214229e-09,1.895211e-11,1.463583e-12,1.292591e-14,4.935466e-10,1.609768e-07,1.919709e-10,3.130250e-08,8.758635e-11,1.783896e-18,2.692058e-10,1.283727e-10,2.081054e-12,1.166301e-12,1.567008e-19,4.162783e-21
7.493908e-02,7.948701e+02,6.354974e+01,7.581185e-01,1.000000e-60,7.013711e-05,1.857782e-01,6.656896e-07,8.113534e-05,3.927355e-05,6.595635e-05,8.945361e-06,5.391720e-17,3.894837e-03,1.753885e-13,8.224063e-11,1.240537e-14,5.285485e-11,7.339214e-10,9.646733e-09,2.602803e-02,6.335368e-14,1.351141e-11,2.760024e-10,3.140475e-18,2.165975e-11,5.538481e-13,2.281480e-15,5.565183e-10,2.286471e-11,1.742852e-14,3.848219e-14,2.589763e-02,2.357078e-20,8.068514e-13,4.253947e-12,1.506972e-05,1.260303e-07,1.299569e-06,5.100109e-11,3.903782e-09,2.624637e-11,3.781309e-12,3.681678e-14,6.467805e-10,1.812151e-07,2.163565e-10,3.524642e-08,8.565570e-11,5.364150e-18,3.036323e-10,1.458137e-10,2.883912e-12,1.410173e-12,1.802358e-19,5.339732e-21
8.299169e-02,8.436022e+02,7.418608e+01,7.571514e-01,1.000000e-60,9.475188e-05,1.807016e-01,1.176392e-06,1.067790e-04,4.362768e-05,7.235568e-05,9.351064e-06,1.684196e-16,4.321461e-03,3.039350e-13,1.566909e-10,2.206956e-14,7.409989e-11,8.707735e-10,1.074241e-08,2.881214e-02,1.091477e-13,1.368929e-11,2.966585e-10,9.304866e-18,2.474421e-11,9.128505e-13,4.460949e-15,6.416684e-10,2.621592e-11,2.370164e-14,4.289195e-14,2.866687e-02,1.308891e-19,9.040272e-13,7.145098e-12,1.689691e-05,1.395523e-07,1.119814e-06,7.784124e-11,4.563859e-09,3.552089e-11,8.412510e-12,9.055835e-14,8.286473e-10,2.007717e-07,2.402598e-10,3.906377e-08,8.001273e-11,1.407839e-17,3.375259e-10,1.633622e-10,3.689961e-12,1.683599e-12,2.052396e-19,6.502846e-21
