Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
2.246427e-02,4.648664e+02,1.809430e-02,7.644098e-01,4.966164e-26,1.493262e-09,2.180357e-01,1.141841e-14,1.438607e-07,2.049539e-09,7.166106e-10,1.190079e-07,4.546348e-35,5.133819e-07,8.516358e-34,2.292849e-22,8.189730e-35,3.250540e-30,5.847866e-23,7.677044e-29,9.636120e-03,1.013959e-35,1.796387e-32,1.913887e-28,1.000000e-60,8.240012e-32,3.514601e-39,1.466641e-44,3.127963e-33,1.000000e-60,1.000000e-60,1.000000e-60,7.889816e-03,1.322157e-36,4.002076e-30,3.359602e-23,2.567160e-05,4.263582e-08,2.103628e-06,5.467014e-20,5.697933e-13,2.732659e-16,3.271917e-21,1.304548e-29,4.801737e-20,2.214035e-17,8.154023e-17,1.097830e-14,2.620890e-24,5.730939e-36,1.725673e-20,2.353790e-15,5.076774e-42,1.000000e-60,1.000000e-60,1.000000e-60
4.361269e-02,6.193188e+02,5.424797e-02,7.618603e-01,9.641436e-26,1.091243e-08,2.040589e-01,3.030616e-13,4.516835e-07,4.016219e-09,4.419645e-09,1.935442e-07,6.553901e-37,1.010490e-06,1.230700e-35,1.056528e-20,1.087242e-34,5.272670e-30,2.611012e-22,1.505995e-28,1.870778e-02,1.000000e-60,6.084289e-32,1.932418e-28,4.880464e-35,1.642598e-31,2.469087e-38,1.000000e-60,6.913050e-33,1.000000e-60,1.000000e-60,1.000000e-60,1.531741e-02,1.000000e-60,7.769711e-30,3.261025e-22,4.993286e-05,8.277424e-08,3.940885e-06,5.315322e-19,1.132113e-12,4.825883e-16,5.377107e-19,3.705278e-27,8.126352e-19,4.298400e-17,1.583043e-16,2.133974e-14,1.363311e-24,9.451526e-36,3.350266e-20,4.802433e-15,9.647623e-41,1.000000e-60,1.000000e-60,1.000000e-60
6.266791e-02,7.524345e+02,9.655405e-02,7.595632e-01,1.385396e-25,4.008152e-08,1.914653e-01,2.859297e-12,1.009654e-06,5.973122e-09,1.739908e-08,2.411664e-07,2.906003e-37,1.484034e-06,3.070357e-35,1.337295e-19,4.722719e-35,8.130786e-30,9.671817e-22,2.244068e-28,2.688152e-02,3.395071e-33,1.699853e-31,1.539983e-28,5.394833e-36,1.000000e-60,1.275577e-37,5.317269e-43,1.239338e-32,1.000000e-60,1.000000e-60,1.000000e-60,2.200971e-02,3.757203e-34,1.116490e-29,8.876795e-21,7.193490e-05,1.189394e-07,5.378448e-06,2.955671e-18,2.513184e-12,5.539092e-16,1.297328e-17,9.216864e-26,4.939887e-18,6.176921e-17,2.274710e-16,3.080992e-14,4.647315e-25,5.437645e-36,4.814084e-20,7.462370e-15,1.352282e-39,1.000000e-60,1.000000e-60,1.000000e-60
7.998519e-02,8.684034e+02,1.404386e-01,7.574756e-01,1.768229e-25,9.923226e-08,1.800203e-01,1.524815e-11,2.039938e-06,8.262827e-09,4.869682e-08,2.644588e-07,1.217438e-35,1.955352e-06,2.135797e-32,8.835389e-19,1.000000e-60,1.270145e-29,3.336658e-21,3.110447e-28,3.430970e-02,1.301110e-31,5.732854e-31,1.467563e-28,3.865802e-33,1.000000e-60,1.000000e-60,1.000000e-60,2.202116e-32,1.000000e-60,1.000000e-60,1.000000e-60,2.809135e-02,1.024198e-33,1.425781e-29,2.245920e-19,9.214656e-05,1.517989e-07,6.353235e-06,1.388773e-17,6.216101e-12,5.933170e-16,1.218126e-16,8.611767e-25,1.823434e-17,7.887398e-17,2.903351e-16,3.977548e-14,3.118121e-25,6.125477e-37,6.144542e-20,1.034476e-14,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
9.646249e-02,9.746769e+02,1.858397e-01,7.554892e-01,2.132491e-25,1.997805e-07,1.691301e-01,5.653627e-11,4.021446e-06,1.167216e-08,1.037231e-07,2.486210e-07,2.888325e-33,2.472558e-06,1.405947e-31,3.984869e-18,1.141145e-34,2.537688e-29,1.103325e-20,4.408473e-28,4.137747e-02,1.798858e-30,1.914607e-30,2.279681e-28,1.000000e-60,1.000000e-60,2.327801e-35,1.000000e-60,4.186609e-32,1.000000e-60,1.000000e-60,1.000000e-60,3.387748e-02,1.000000e-60,1.725586e-29,3.032237e-18,1.117071e-04,1.830218e-07,6.775864e-06,5.346246e-17,1.410975e-11,6.990007e-16,6.662969e-16,5.202682e-24,4.987225e-17,9.527979e-17,3.501845e-16,4.907337e-14,2.691797e-25,5.480269e-35,7.411089e-20,1.360191e-14,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.127299e-01,1.076241e+03,2.326832e-01,7.535282e-01,2.492115e-25,3.699531e-07,1.583780e-01,1.662319e-10,7.822136e-06,1.793738e-08,1.755974e-07,1.784301e-07,1.338601e-35,3.110361e-06,1.464918e-30,1.452605e-17,1.000965e-32,9.812076e-29,3.640597e-20,6.910731e-28,4.835503e-02,1.859473e-29,6.365248e-30,5.125861e-28,1.000000e-60,1.000000e-60,4.041097e-33,1.000000e-60,2.772003e-31,1.000000e-60,1.000000e-60,1.000000e-60,3.958893e-02,3.914893e-35,2.043093e-29,2.762703e-17,1.314589e-04,2.136871e-07,6.518134e-06,1.771567e-16,2.766642e-11,9.219766e-16,2.622152e-15,2.486584e-23,1.110308e-16,1.118882e-16,4.094171e-16,5.974218e-14,2.587900e-25,3.831193e-37,8.663493e-20,1.763196e-14,2.003377e-38,7.799161e-42,1.000000e-60,1.000000e-60
1.291721e-01,1.175925e+03,2.821471e-01,7.515460e-01,2.855601e-25,6.695969e-07,1.475092e-01,4.309850e-10,1.490596e-05,3.094625e-08,2.441460e-07,1.016046e-07,3.919282e-34,4.009553e-06,9.748797e-30,4.865756e-17,6.863565e-32,3.261261e-28,1.298324e-19,1.276580e-27,5.540713e-02,1.805228e-28,2.364565e-29,1.154044e-27,7.019263e-33,1.000000e-60,4.667425e-32,1.000000e-60,1.798914e-30,1.000000e-60,1.168739e-42,1.551033e-40,4.535995e-02,1.372109e-33,2.440630e-29,2.001192e-16,1.518715e-04,2.441989e-07,5.569537e-06,5.637682e-16,4.683640e-11,1.343191e-15,8.561282e-15,1.024925e-22,2.172082e-16,1.298586e-16,4.697697e-16,7.326855e-14,2.731970e-25,1.384802e-35,9.934714e-20,2.332873e-14,1.000000e-60,4.752050e-41,1.000000e-60,1.580922e-56
1.462568e-01,1.276575e+03,3.340377e-01,7.494865e-01,3.233292e-25,1.227383e-06,1.362133e-01,1.084602e-09,2.796778e-05,5.986193e-08,2.933410e-07,6.254668e-08,8.473105e-33,5.490085e-06,5.498727e-29,1.658274e-16,5.409605e-31,1.290753e-27,5.337220e-19,2.911296e-27,6.273397e-02,1.763098e-27,1.106118e-28,3.203676e-27,1.000000e-60,1.000000e-60,5.167520e-31,1.101889e-38,6.910410e-30,1.000000e-60,1.358040e-42,1.240310e-40,5.135333e-02,3.822728e-32,2.974861e-29,1.306448e-15,1.733548e-04,2.746107e-07,4.165525e-06,1.935036e-15,7.140061e-11,2.205678e-15,2.607043e-14,3.935207e-22,4.043769e-16,1.518400e-16,5.339259e-16,9.242826e-14,3.275212e-25,3.259908e-34,1.126917e-19,3.302535e-14,1.283808e-36,2.056509e-39,1.000000e-60,1.196601e-56
1.644691e-01,1.380778e+03,3.901162e-01,7.472910e-01,3.635910e-25,2.331790e-06,1.241676e-01,2.836872e-09,5.221371e-05,1.282769e-07,3.265461e-07,4.597107e-08,1.926892e-31,8.347499e-06,2.976730e-28,6.223218e-16,3.874864e-30,5.226352e-27,2.567184e-18,8.100111e-27,7.054234e-02,1.866087e-26,6.838134e-28,1.147776e-26,8.973555e-33,1.247301e-29,4.075049e-30,3.959408e-37,3.040186e-29,2.227924e-36,1.000000e-60,2.885555e-42,5.773643e-02,6.074586e-31,4.083997e-29,8.483840e-15,1.962093e-04,3.038541e-07,2.740050e-06,7.557004e-15,1.048141e-10,4.351977e-15,8.025549e-14,1.531309e-21,7.702794e-16,1.846874e-16,6.067041e-16,1.232142e-13,4.694113e-25,6.523056e-33,1.272703e-19,5.360228e-14,4.539445e-36,1.156199e-38,1.000000e-60,3.715848e-56
