Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.053332e-02,3.728254e+02,7.047187e-01,7.658513e-01,1.000000e-60,5.205211e-07,2.260463e-01,1.708961e-11,1.003527e-06,1.605999e-06,1.432551e-06,8.282587e-07,5.276685e-30,1.959836e-04,6.071241e-22,1.409942e-16,4.011986e-24,1.060653e-18,2.231014e-14,2.993915e-15,4.210744e-03,1.327255e-22,6.465167e-19,1.382767e-16,1.012897e-31,1.142653e-17,8.883718e-21,2.473794e-26,2.176786e-15,8.188052e-19,7.097703e-25,1.888987e-22,3.683834e-03,1.000000e-60,8.498480e-18,2.350648e-16,4.560326e-06,2.855043e-08,1.823810e-06,2.156377e-15,2.049059e-10,8.462691e-14,7.691058e-19,1.414849e-22,1.040415e-12,1.558943e-09,6.540354e-12,6.424521e-10,1.809516e-13,4.310653e-30,1.096688e-12,1.483227e-12,7.415883e-21,2.361722e-20,1.441050e-32,1.148267e-34
2.072446e-02,4.478410e+02,2.261543e+00,7.646259e-01,1.000000e-60,1.359818e-06,2.194319e-01,1.526003e-10,2.465358e-06,3.160250e-06,3.422012e-06,1.566869e-06,2.559169e-28,3.858030e-04,3.327773e-21,2.343265e-15,3.783836e-23,4.123441e-18,4.645944e-14,5.891513e-15,8.284379e-03,6.717917e-22,2.399599e-18,2.715563e-16,1.947761e-29,2.250473e-17,5.770720e-20,3.322036e-25,4.307168e-15,1.616651e-18,5.137861e-24,3.726334e-22,7.247599e-03,1.000000e-60,1.672128e-17,8.684749e-16,9.172169e-06,5.617286e-08,3.282177e-06,2.464165e-14,4.571773e-10,1.958326e-13,3.296029e-17,1.732602e-20,3.182272e-12,3.067250e-09,1.286824e-11,1.264054e-09,3.511107e-13,1.310377e-28,2.157754e-12,2.922563e-12,8.951491e-20,4.967438e-20,2.844416e-32,3.165343e-34
3.025643e-02,5.167572e+02,4.259799e+00,7.634797e-01,1.000000e-60,2.584274e-06,2.132443e-01,6.734873e-10,4.456108e-06,4.615318e-06,5.899901e-06,2.209277e-06,3.444266e-27,5.636326e-04,1.008256e-20,1.427625e-14,1.664373e-22,1.043020e-17,7.252390e-14,8.604568e-15,1.209408e-02,2.027938e-21,5.063285e-18,3.946957e-16,6.434519e-28,3.292654e-17,1.880150e-19,1.911426e-24,6.342315e-15,2.373006e-18,2.008669e-23,5.464567e-22,1.058037e-02,1.021417e-32,2.441387e-17,2.334830e-15,1.367404e-05,8.200802e-08,4.357388e-06,1.126848e-13,7.581885e-10,3.376647e-13,4.049526e-16,3.870438e-19,6.665629e-12,4.478029e-09,1.878690e-11,1.845522e-09,4.961539e-13,1.186382e-27,3.150219e-12,4.276802e-12,4.240964e-19,7.753213e-20,4.174829e-32,6.170219e-34
3.906345e-02,5.792654e+02,6.485200e+00,7.624207e-01,1.000000e-60,4.256204e-06,2.075264e-01,2.130509e-09,7.049225e-06,5.962610e-06,8.775892e-06,2.764421e-06,2.567842e-26,7.282990e-04,2.372650e-20,5.549883e-14,5.061659e-22,2.096200e-17,1.009830e-13,1.111735e-14,1.561346e-02,5.007007e-21,8.292137e-18,5.060618e-16,8.010062e-27,4.267259e-17,4.514610e-19,7.289623e-24,8.283180e-15,3.087151e-18,5.673608e-23,7.102844e-22,1.365909e-02,1.651910e-31,3.152559e-17,5.285797e-15,1.800370e-05,1.058775e-07,5.089813e-06,3.278158e-13,1.107642e-09,5.138802e-13,2.599538e-15,3.525638e-18,1.159009e-11,5.781589e-09,2.425565e-11,2.382920e-09,6.045771e-13,6.367645e-27,4.067307e-12,5.540160e-12,1.289316e-18,1.070111e-19,5.432286e-32,1.013666e-33
4.730483e-02,6.366852e+02,8.827349e+00,7.614297e-01,1.000000e-60,6.479876e-06,2.021747e-01,5.578106e-09,1.038426e-05,7.228446e-06,1.200311e-05,3.250972e-06,1.381133e-25,8.828262e-04,4.880617e-20,1.686944e-13,1.248310e-21,3.666042e-17,1.330117e-13,1.347939e-14,1.890613e-02,1.119830e-20,1.168721e-17,6.071902e-16,5.647053e-26,5.198764e-17,9.209113e-19,2.205201e-23,1.017853e-14,3.776956e-18,1.308766e-22,8.683291e-22,1.653941e-02,1.853240e-30,3.818938e-17,1.073557e-14,2.220931e-05,1.282130e-07,5.538942e-06,7.379628e-13,1.511115e-09,7.321840e-13,1.145391e-14,1.915893e-17,1.808051e-11,7.001599e-09,2.937390e-11,2.886081e-09,6.692686e-13,2.595842e-26,4.925768e-12,6.739090e-12,3.007969e-18,1.386971e-19,6.649619e-32,1.492912e-33
5.516808e-02,6.904682e+02,1.128363e+01,7.604842e-01,1.000000e-60,9.423381e-06,1.970673e-01,1.298599e-08,1.468759e-05,8.444312e-06,1.555164e-05,3.684075e-06,6.109785e-25,1.030793e-03,9.288471e-20,4.417617e-13,2.713346e-21,5.870620e-17,1.702787e-13,1.575030e-14,2.204688e-02,2.373517e-20,1.483070e-17,7.000103e-16,2.802829e-25,6.118041e-17,1.710556e-18,5.798538e-23,1.208888e-14,4.464849e-18,2.639586e-22,1.025759e-21,1.928676e-02,1.693781e-29,4.456459e-17,2.037376e-14,2.636404e-05,1.495223e-07,5.749490e-06,1.419962e-12,1.978387e-09,1.005206e-12,3.992912e-14,7.585396e-17,2.635017e-11,8.165963e-09,3.425916e-11,3.366608e-09,6.870347e-13,9.036103e-26,5.745451e-12,7.905419e-12,5.890428e-18,1.736113e-19,7.867879e-32,2.021285e-33
6.280302e-02,7.417365e+02,1.384152e+01,7.595662e-01,1.000000e-60,1.333171e-05,1.921068e-01,2.785239e-08,2.028313e-05,9.637214e-06,1.936777e-05,4.072400e-06,2.379299e-24,1.175118e-03,1.685863e-19,1.045423e-12,5.446068e-21,8.865526e-17,2.148419e-13,1.798215e-14,2.509542e-02,4.867895e-20,1.736032e-17,7.859174e-16,1.106485e-24,7.057086e-17,3.004852e-18,1.390089e-22,1.407593e-14,5.173941e-18,4.834884e-22,1.187568e-21,2.195332e-02,1.447146e-28,5.078696e-17,3.704145e-14,3.052996e-05,1.702108e-07,5.751707e-06,2.463425e-12,2.519547e-09,1.350851e-12,1.186734e-13,2.443407e-16,3.669384e-11,9.297119e-09,3.900688e-11,3.833884e-09,6.616441e-13,2.846801e-25,6.542593e-12,9.067700e-12,1.015284e-17,2.130554e-19,9.129611e-32,2.534749e-33
7.031997e-02,7.912906e+02,1.649308e+01,7.586623e-01,1.000000e-60,1.855063e-05,1.872214e-01,5.597641e-08,2.761823e-05,1.082996e-05,2.334889e-05,4.418538e-06,8.458071e-24,1.318037e-03,2.971152e-19,2.288839e-12,1.038220e-20,1.285959e-16,2.691333e-13,2.022082e-14,2.809555e-02,9.741455e-20,1.908987e-17,8.657619e-16,3.736666e-24,8.051782e-17,5.106135e-18,3.114791e-22,1.620642e-14,5.929759e-18,8.217859e-22,1.358431e-21,2.457738e-02,1.213039e-27,5.697288e-17,6.550781e-14,3.475199e-05,1.905757e-07,5.569014e-06,3.974547e-12,3.141379e-09,1.793415e-12,3.129735e-13,6.832321e-16,4.948986e-11,1.041186e-08,4.369068e-11,4.295003e-09,6.054377e-13,8.362121e-25,7.329887e-12,1.025177e-11,1.581127e-17,2.586675e-19,1.048211e-31,2.948407e-33
7.778441e-02,8.395983e+02,1.923637e+01,7.577647e-01,1.000000e-60,2.554149e-05,1.823682e-01,1.061722e-07,3.727650e-05,1.204095e-05,2.732505e-05,4.718898e-06,2.796817e-23,1.461011e-03,5.141069e-19,4.686253e-12,1.911845e-20,1.812417e-16,3.357147e-13,2.250683e-14,3.107307e-02,1.902590e-19,2.006722e-17,9.399058e-16,1.128154e-23,9.145292e-17,8.506897e-18,6.600992e-22,1.855506e-14,6.762150e-18,1.311227e-21,1.542077e-21,2.718144e-02,9.543657e-27,6.322427e-17,1.135886e-13,3.904979e-05,2.107912e-07,5.226090e-06,6.075751e-12,3.842092e-09,2.363600e-12,7.479835e-13,1.723365e-15,6.517698e-11,1.152065e-08,4.836163e-11,4.754496e-09,5.362551e-13,2.323964e-24,8.116317e-12,1.148062e-11,2.257075e-17,3.124644e-19,1.198132e-31,3.200842e-33
