Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.976526e-02,4.447157e+02,1.040685e-02,7.647336e-01,4.451141e-24,5.681739e-10,2.198176e-01,2.769517e-15,8.881903e-08,1.060035e-09,2.523419e-10,8.429937e-08,1.185840e-36,2.591524e-07,1.491767e-36,2.854282e-23,6.827232e-36,7.818983e-29,9.170789e-24,2.508669e-29,8.478673e-03,1.000000e-60,4.761975e-35,6.638580e-29,4.769113e-34,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,6.941917e-03,1.585393e-37,1.000000e-60,7.574083e-24,2.595789e-05,3.179970e-08,1.728434e-06,1.715342e-20,2.624491e-13,1.854619e-16,5.665377e-22,1.877683e-30,1.159709e-20,1.039172e-17,5.862361e-17,5.808043e-15,6.099655e-25,2.050441e-36,9.123135e-21,1.638526e-15,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
3.807850e-02,5.796305e+02,3.107068e-02,7.625245e-01,8.575288e-24,4.031854e-09,2.077129e-01,6.323712e-14,2.665067e-07,2.055099e-09,1.354536e-09,1.397778e-07,1.000000e-60,5.048450e-07,1.000000e-60,1.135743e-21,1.693259e-34,1.870995e-29,3.672255e-23,4.874372e-29,1.633447e-02,1.000000e-60,2.198094e-32,2.267614e-28,1.316688e-35,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.337382e-02,7.550487e-36,1.000000e-60,5.258481e-23,5.006114e-05,6.126330e-08,3.249708e-06,1.206115e-19,5.024777e-13,3.281801e-16,7.746708e-20,4.616709e-28,1.726707e-19,2.002006e-17,1.129406e-16,1.119863e-14,5.045776e-25,8.275396e-36,1.757606e-20,3.279486e-15,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
5.439715e-02,6.954626e+02,5.515269e-02,7.605560e-01,1.225025e-23,1.505770e-08,1.969265e-01,5.506404e-13,5.601532e-07,2.999236e-09,4.987622e-09,1.775645e-07,4.667926e-35,7.333345e-07,5.495499e-35,1.319471e-20,9.039477e-35,5.508321e-30,1.186928e-22,7.123522e-29,2.333464e-02,2.397528e-35,4.077383e-32,1.838046e-28,3.018669e-35,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.910513e-02,8.675489e-37,1.000000e-60,8.732937e-22,7.161210e-05,8.751778e-08,4.493501e-06,4.936907e-19,9.599275e-13,3.792210e-16,1.752971e-18,1.082310e-26,9.736897e-19,2.860051e-17,1.613417e-16,1.604463e-14,1.714687e-25,1.325766e-35,2.510836e-20,4.973000e-15,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
6.917265e-02,7.966343e+02,8.033741e-02,7.587737e-01,1.557770e-23,3.868174e-08,1.871601e-01,2.880427e-12,1.043293e-06,3.999245e-09,1.417412e-08,2.025252e-07,1.000000e-60,9.542613e-07,7.772252e-34,8.444773e-20,6.615373e-36,3.913295e-30,3.578073e-22,9.512576e-29,2.967282e-02,2.563414e-34,5.488251e-32,1.458603e-28,2.228730e-33,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.429434e-02,1.000000e-60,1.000000e-60,2.041333e-20,9.122527e-05,1.112880e-07,5.466111e-06,1.894861e-18,2.126343e-12,3.844739e-16,1.656460e-17,9.514444e-26,3.497630e-18,3.637492e-17,2.051666e-16,2.053913e-14,1.050658e-25,1.000000e-60,3.192856e-20,6.739204e-15,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
8.312613e-02,8.890441e+02,1.062389e-01,7.570905e-01,1.872003e-23,7.863813e-08,1.779369e-01,1.081784e-11,1.874404e-06,5.257807e-09,3.277039e-08,2.118649e-07,2.629005e-37,1.184025e-06,5.514168e-33,3.762245e-19,1.355507e-33,2.196822e-29,1.058176e-21,1.252484e-28,3.565834e-02,2.782730e-32,1.238193e-31,1.615092e-28,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.919467e-02,4.619699e-34,1.000000e-60,2.686305e-19,1.098941e-04,1.337261e-07,6.159549e-06,6.781719e-18,4.711257e-12,4.039645e-16,9.396331e-17,5.300231e-25,9.781235e-18,4.373777e-17,2.465580e-16,2.500205e-14,8.645584e-26,8.655700e-38,3.837010e-20,8.620535e-15,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
9.672509e-02,9.764234e+02,1.332777e-01,7.554501e-01,2.178252e-23,1.400774e-07,1.689479e-01,3.206108e-11,3.331055e-06,7.149683e-09,6.347189e-08,1.946575e-07,1.136192e-33,1.442166e-06,6.421711e-32,1.319462e-18,4.786179e-36,3.618857e-30,3.125698e-21,1.689685e-28,4.149175e-02,3.122656e-31,3.138586e-31,1.032814e-28,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,8.882141e-34,1.000000e-60,1.000000e-60,1.000000e-60,3.397016e-02,1.593386e-33,1.000000e-60,2.317639e-18,1.283038e-04,1.555568e-07,6.505460e-06,2.168033e-17,9.666997e-12,4.647097e-16,3.799692e-16,2.308509e-24,2.293209e-17,5.097628e-17,2.869175e-16,2.976563e-14,7.971754e-26,2.238016e-35,4.465043e-20,1.071496e-14,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.102085e-01,1.060774e+03,1.609218e-01,7.538236e-01,2.481899e-23,2.345265e-07,1.600349e-01,8.030409e-11,5.842296e-06,1.040606e-08,1.046513e-07,1.452888e-07,6.866938e-36,1.756836e-06,3.893258e-31,3.989665e-18,2.651478e-33,3.186147e-29,9.386702e-21,2.506122e-28,4.727550e-02,2.392325e-30,9.413960e-31,1.654615e-28,1.500441e-32,1.000000e-60,1.051102e-34,1.000000e-60,9.351869e-33,1.000000e-60,1.000000e-60,1.000000e-60,3.870451e-02,1.794883e-35,1.000000e-60,1.508227e-17,1.468406e-04,1.770922e-07,6.413714e-06,6.294049e-17,1.783051e-11,5.799495e-16,1.216700e-15,8.561714e-24,4.672073e-17,5.831661e-17,3.269998e-16,3.522609e-14,7.796753e-26,1.327981e-34,5.088389e-20,1.319943e-14,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.237505e-01,1.143448e+03,1.896582e-01,7.521900e-01,2.786761e-23,3.842025e-07,1.510826e-01,1.814534e-10,1.006025e-05,1.646288e-08,1.492214e-07,9.007713e-08,1.067760e-34,2.178215e-06,1.884225e-30,1.128600e-17,1.036909e-32,7.709446e-29,2.960779e-20,4.172136e-28,5.308420e-02,1.873767e-29,3.039057e-30,2.948164e-28,1.313403e-32,1.000000e-60,3.913304e-33,1.000000e-60,3.471124e-32,1.000000e-60,1.000000e-60,1.000000e-60,4.345849e-02,1.677326e-33,1.000000e-60,8.164891e-17,1.657673e-04,1.984455e-07,5.847157e-06,1.747380e-16,2.945925e-11,7.740986e-16,3.360847e-15,2.833278e-23,8.601881e-17,6.608509e-17,3.674383e-16,4.196234e-14,8.076967e-26,8.549696e-36,5.715947e-20,1.642022e-14,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.376164e-01,1.226118e+03,2.197230e-01,7.505174e-01,3.098915e-23,6.329398e-07,1.419151e-01,3.952620e-10,1.709328e-05,2.826021e-08,1.890012e-07,5.696174e-08,5.813651e-34,2.807359e-06,8.134237e-30,3.207620e-17,6.786812e-32,2.592050e-28,1.011264e-19,8.105459e-28,5.903153e-02,1.416795e-28,1.128769e-29,6.674450e-28,1.000000e-60,1.000000e-60,5.195603e-32,1.000000e-60,1.163899e-31,1.000000e-60,1.000000e-60,1.000000e-60,4.832470e-02,3.680689e-33,1.000000e-60,3.994808e-16,1.853995e-04,2.196820e-07,4.879614e-06,4.952213e-16,4.446698e-11,1.112737e-15,8.675400e-15,8.779896e-23,1.503754e-16,7.497364e-17,4.093048e-16,5.096606e-14,9.082575e-26,2.951573e-35,6.361794e-20,2.114183e-14,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
