Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.136797e-02,3.730574e+02,3.512954e+00,7.657532e-01,1.000000e-60,2.848345e-06,2.258458e-01,2.884355e-10,3.460744e-06,7.151565e-06,6.802734e-06,2.141806e-06,2.970336e-22,7.413242e-04,2.774355e-15,4.081049e-14,9.846744e-17,7.567465e-12,1.243107e-09,2.341467e-08,3.711815e-03,2.396949e-15,2.026440e-11,7.169133e-10,1.517078e-24,5.066016e-11,1.226520e-14,7.811179e-18,8.450825e-10,7.712984e-11,2.228071e-15,2.110526e-13,3.923892e-03,7.213064e-29,1.193823e-12,1.154794e-13,1.196861e-06,1.676212e-08,3.746385e-07,1.846549e-13,1.941186e-10,1.460809e-12,1.306798e-17,1.153391e-20,4.088060e-11,3.561720e-08,3.500601e-11,6.830520e-09,3.454838e-11,2.447918e-22,9.280575e-11,3.439679e-11,8.553293e-14,4.244210e-12,1.471331e-17,8.656132e-20
2.253569e-02,4.493444e+02,1.134977e+01,7.644125e-01,1.000000e-60,7.188374e-06,2.189299e-01,2.700480e-09,8.829841e-06,1.417865e-05,1.557396e-05,4.003439e-06,2.121745e-20,1.470222e-03,1.996011e-14,3.434284e-13,9.625871e-16,2.942725e-11,2.547434e-09,4.642294e-08,7.357252e-03,1.275289e-14,5.294935e-11,1.415533e-09,3.357779e-22,1.005607e-10,8.446927e-14,1.065539e-16,1.684771e-09,1.535825e-10,1.086146e-14,4.192709e-13,7.777147e-03,4.270684e-26,2.366844e-12,2.884090e-13,2.435040e-06,3.322776e-08,6.469020e-07,1.128623e-12,4.456118e-10,3.566605e-12,5.987225e-16,1.536141e-18,9.580136e-11,7.060751e-08,6.939551e-11,1.354088e-08,6.803536e-11,1.088792e-20,1.839778e-10,6.827035e-11,8.162449e-13,8.893373e-12,2.924406e-17,2.522551e-19
3.331596e-02,5.215310e+02,2.179277e+01,7.631183e-01,1.000000e-60,1.350723e-05,2.122499e-01,1.319171e-08,1.657923e-05,2.096700e-05,2.617851e-05,5.592710e-06,4.246701e-19,2.174818e-03,7.840035e-14,1.690676e-12,4.476601e-15,7.599945e-11,3.924529e-09,6.865343e-08,1.087466e-02,4.023244e-14,9.337682e-11,2.076084e-09,1.274849e-20,1.490898e-10,2.947866e-13,6.306220e-16,2.513774e-09,2.286282e-10,3.431171e-14,6.222015e-13,1.149476e-02,3.929664e-24,3.500194e-12,5.760246e-13,3.689690e-06,4.912084e-08,8.184654e-07,3.690324e-12,7.639639e-10,6.542934e-12,8.423337e-15,3.881997e-17,1.682420e-10,1.043857e-07,1.025932e-10,2.001907e-08,9.892834e-11,1.447430e-19,2.719968e-10,1.011384e-10,3.182081e-12,1.394257e-11,4.343489e-17,5.200473e-19
4.363659e-02,5.891727e+02,3.387517e+01,7.618793e-01,1.000000e-60,2.235156e-05,2.058502e-01,4.753931e-08,2.722916e-05,2.747754e-05,3.815698e-05,6.930917e-06,4.643072e-18,2.850746e-03,2.307845e-13,6.425055e-12,1.452306e-14,1.575823e-10,5.392822e-09,8.998472e-08,1.423994e-02,1.021386e-13,1.365725e-10,2.685746e-09,1.853578e-19,1.962997e-10,7.618880e-13,2.483903e-15,3.337264e-09,3.024725e-10,8.437357e-14,8.198234e-13,1.505144e-02,1.496745e-22,4.588294e-12,1.084206e-12,4.945148e-06,6.433495e-08,8.992991e-07,9.067134e-12,1.151892e-09,1.066236e-11,6.389205e-14,4.037791e-16,2.615146e-10,1.367285e-07,1.343826e-10,2.622269e-08,1.254705e-10,1.117357e-18,3.563075e-10,1.328920e-10,8.132285e-12,1.942236e-11,5.730865e-17,9.058974e-19
5.352018e-02,6.525066e+02,4.693944e+01,7.606928e-01,1.000000e-60,3.441286e-05,1.997171e-01,1.385564e-07,4.140063e-05,3.373308e-05,5.068674e-05,8.042817e-06,3.409535e-17,3.499856e-03,5.671347e-13,2.013326e-11,3.792966e-14,2.839539e-10,6.981081e-09,1.105071e-07,1.745988e-02,2.285142e-13,1.766520e-10,3.238484e-09,1.491482e-18,2.428569e-10,1.663374e-12,7.640388e-15,4.170226e-09,3.761883e-10,1.713733e-13,1.013788e-12,1.845450e-02,3.144120e-21,5.637971e-12,1.995359e-12,6.194635e-06,7.890317e-08,9.041751e-07,1.878685e-11,1.603105e-09,1.628957e-11,3.222736e-13,2.446624e-15,3.792160e-10,1.677118e-07,1.648525e-10,3.216696e-08,1.456196e-10,6.095680e-18,4.371895e-10,1.637378e-10,1.606512e-11,2.541053e-11,7.104609e-17,1.417850e-18
6.299336e-02,7.118136e+02,6.074535e+01,7.595555e-01,1.000000e-60,5.051696e-05,1.938344e-01,3.380119e-07,5.971907e-05,3.975972e-05,6.263032e-05,8.944719e-06,1.839490e-16,4.124308e-03,1.225663e-12,5.313090e-11,8.553193e-14,4.644263e-10,8.719476e-09,1.303390e-07,2.054250e-02,4.677533e-13,2.078360e-10,3.729744e-09,8.077346e-18,2.896900e-10,3.258855e-12,1.979789e-14,5.031413e-09,4.511733e-10,2.975035e-13,1.204819e-12,2.171256e-02,4.102987e-20,6.660791e-12,3.600609e-12,7.429768e-06,9.286417e-08,8.511310e-07,3.462680e-11,2.097614e-09,2.386846e-11,1.195160e-12,1.035573e-14,5.249489e-10,1.974272e-07,1.941375e-10,3.787045e-08,1.573050e-10,2.547559e-17,5.150749e-10,1.939264e-10,2.655165e-11,3.199913e-11,8.487567e-17,2.048391e-18
7.208539e-02,7.673975e+02,7.477233e+01,7.584640e-01,1.000000e-60,7.158828e-05,1.881847e-01,7.099483e-07,8.271492e-05,4.558416e-05,7.288044e-05,9.647617e-06,7.738919e-16,4.726476e-03,2.400989e-12,1.205974e-10,1.731620e-13,7.082276e-10,1.063902e-08,1.496271e-07,2.349663e-02,8.927183e-13,2.266557e-10,4.156913e-09,3.304750e-17,3.380361e-10,5.916016e-12,4.513361e-14,5.943221e-09,5.292029e-10,4.551906e-13,1.391614e-12,2.483511e-02,3.621098e-19,7.674843e-12,6.327126e-12,8.640958e-06,1.062595e-07,7.605624e-07,5.846767e-11,2.604679e-09,3.387956e-11,3.488127e-12,3.401897e-14,7.023934e-10,2.259779e-07,2.224410e-10,4.335457e-08,1.595184e-10,8.592488e-17,5.905985e-10,2.237476e-10,3.855162e-11,3.929810e-11,9.908570e-17,2.768140e-18
8.085655e-02,8.197440e+02,8.903115e+01,7.574111e-01,1.000000e-60,9.872196e-05,1.827306e-01,1.323645e-06,1.109083e-04,5.125229e-05,8.071333e-05,1.015998e-05,2.679388e-15,5.310861e-03,4.362310e-12,2.420369e-10,3.234488e-13,1.026703e-09,1.278122e-08,1.686138e-07,2.634105e-02,1.610223e-12,2.332062e-10,4.520780e-09,1.104526e-16,3.897114e-10,1.016159e-11,9.353526e-14,6.935532e-09,6.128329e-10,6.328884e-13,1.571237e-12,2.784222e-02,2.347221e-18,8.710143e-12,1.078136e-11,9.823362e-06,1.191752e-07,6.516085e-07,9.234978e-11,3.093283e-09,4.684540e-11,8.478870e-12,9.300072e-14,9.164462e-10,2.535693e-07,2.501574e-10,4.866130e-08,1.530392e-10,2.451726e-16,6.648903e-10,2.536336e-10,5.097427e-11,4.748197e-11,1.141107e-16,3.534709e-18
8.939247e-02,8.694613e+02,1.035036e+02,7.563863e-01,1.000000e-60,1.332199e-04,1.774191e-01,2.250319e-06,1.449090e-04,5.682861e-05,8.586489e-05,1.048719e-05,7.990992e-15,5.883778e-03,7.488681e-12,4.409596e-10,5.692139e-13,1.435595e-09,1.520465e-08,1.876408e-07,2.910258e-02,2.775255e-12,2.303524e-10,4.825072e-09,3.190202e-16,4.473228e-10,1.676474e-11,1.809801e-13,8.048032e-09,7.056651e-10,8.208332e-13,1.739889e-12,3.076247e-02,1.200054e-17,9.811521e-12,1.780727e-11,1.097792e-05,1.317318e-07,5.394282e-07,1.386146e-10,3.539570e-09,6.333734e-11,1.794964e-11,2.222058e-13,1.173971e-09,2.804945e-07,2.778906e-10,5.385072e-08,1.401884e-10,6.157778e-16,7.395951e-10,2.841658e-10,6.303816e-11,5.682538e-11,1.306017e-16,4.316705e-18
