Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
9.373556e-03,3.660743e+02,1.722026e-02,7.659897e-01,1.000000e-60,2.505007e-09,2.266904e-01,1.592083e-14,1.310299e-07,8.525684e-09,3.267798e-09,1.339919e-07,1.000000e-60,2.293731e-06,4.994323e-31,1.539052e-21,3.875040e-32,1.741112e-27,1.391411e-20,2.974747e-25,4.017550e-03,1.153026e-30,1.189096e-29,1.473552e-25,1.255331e-31,2.123254e-27,7.859029e-34,1.576175e-39,1.476940e-27,4.201226e-34,1.000000e-60,1.000000e-60,3.291994e-03,2.258610e-32,9.443306e-26,3.367419e-22,6.547204e-06,3.562437e-08,1.228834e-06,1.195037e-19,2.000359e-12,2.659510e-16,6.019064e-22,8.101684e-30,9.205878e-20,9.829926e-16,4.039783e-16,2.524991e-14,1.180895e-21,3.597347e-34,1.463048e-17,2.349931e-15,4.805442e-36,1.063578e-36,1.000000e-60,1.000000e-60
1.874138e-02,4.370488e+02,5.709408e-02,7.648622e-01,1.000000e-60,8.536208e-09,2.205024e-01,1.569864e-13,3.205924e-07,1.705533e-08,1.074107e-08,2.436227e-07,5.309067e-34,4.596496e-06,1.057323e-30,2.887433e-20,1.129195e-33,1.176295e-27,3.481797e-20,5.951451e-25,8.032626e-03,1.713473e-30,7.088095e-29,2.947985e-25,4.005711e-31,3.877007e-27,5.214397e-33,9.222500e-39,3.007562e-27,8.851912e-34,1.000000e-60,1.000000e-60,6.581954e-03,6.895971e-32,1.888085e-25,3.163157e-21,1.311812e-05,7.122696e-08,2.414428e-06,1.373303e-18,4.396516e-12,5.454967e-16,2.800801e-20,9.655738e-28,7.346149e-19,1.965384e-15,8.077095e-16,5.048777e-14,2.258107e-21,6.215186e-34,2.925202e-17,4.726834e-15,6.263775e-35,3.202185e-36,1.000000e-60,1.000000e-60
2.808118e-02,5.066350e+02,1.128507e-01,7.637381e-01,1.000000e-60,2.057295e-08,2.143329e-01,7.767278e-13,5.776538e-07,2.559115e-08,2.512401e-08,3.340844e-07,4.836964e-33,6.908600e-06,5.841378e-30,2.026495e-19,3.742812e-31,5.258397e-27,6.766298e-20,8.931907e-25,1.203567e-02,1.774218e-30,2.139702e-28,4.605563e-25,4.667527e-31,5.301183e-27,1.792703e-32,5.608976e-38,4.638238e-27,1.382578e-33,1.000000e-60,1.000000e-60,9.862045e-03,1.000000e-60,2.829024e-25,1.343067e-20,1.970656e-05,1.067230e-07,3.539457e-06,7.241619e-18,7.032335e-12,8.340011e-16,4.093215e-19,2.484505e-26,3.294199e-18,2.944840e-15,1.210233e-15,7.566232e-14,2.967495e-21,3.776063e-33,4.382983e-17,7.154708e-15,3.574434e-34,6.670327e-36,1.000000e-60,1.000000e-60
3.738213e-02,5.746578e+02,1.808488e-01,7.626187e-01,1.000000e-60,4.199727e-08,2.081891e-01,2.802331e-12,9.172540e-07,3.417119e-08,5.029173e-08,4.099730e-07,1.000000e-60,9.234136e-06,1.265046e-33,9.241038e-19,3.800534e-31,8.460204e-27,1.204623e-19,1.193061e-24,1.602202e-02,1.707778e-31,4.684936e-28,6.097043e-25,1.000000e-60,6.521007e-27,4.459863e-32,1.137421e-37,6.433363e-27,1.905993e-33,1.000000e-60,1.000000e-60,1.312845e-02,3.349395e-32,3.766072e-25,3.863160e-20,2.631562e-05,1.420715e-07,4.586187e-06,2.450579e-17,9.756021e-12,1.122767e-15,3.264674e-18,2.796272e-25,1.082792e-17,3.920235e-15,1.611083e-15,1.007635e-13,2.922033e-21,7.112067e-32,5.834708e-17,9.671810e-15,1.374260e-33,1.188990e-35,1.000000e-60,1.000000e-60
4.663509e-02,6.409895e+02,2.588933e-01,7.615050e-01,1.000000e-60,7.740038e-08,2.020770e-01,8.402056e-12,1.365210e-06,4.287354e-08,9.135428e-08,4.744288e-07,3.808696e-31,1.157901e-05,8.387374e-30,3.301945e-18,6.398731e-31,1.410091e-26,2.065306e-19,1.497635e-24,1.998775e-02,8.909004e-30,8.207784e-28,7.588579e-25,1.170278e-30,9.692923e-27,1.121639e-31,2.007763e-36,8.477930e-27,2.459187e-33,1.000000e-60,1.000000e-60,1.637795e-02,2.839128e-31,4.698346e-25,9.260755e-20,3.295169e-05,1.772375e-07,5.533827e-06,6.403297e-17,1.281910e-11,1.401382e-15,1.787634e-17,1.881459e-24,2.900414e-17,4.890649e-15,2.009868e-15,1.258017e-13,2.068599e-21,2.584659e-32,7.278964e-17,1.232682e-14,4.319353e-33,1.973247e-35,1.000000e-60,1.000000e-60
5.579223e-02,7.052731e+02,3.447583e-01,7.604029e-01,1.000000e-60,1.326304e-07,1.960281e-01,2.220746e-11,1.960830e-06,5.179339e-08,1.539316e-07,5.289940e-07,6.087988e-32,1.394093e-05,2.369710e-31,1.004788e-17,2.139633e-31,1.978856e-26,3.471571e-19,1.810415e-24,2.391235e-02,2.868435e-29,1.323788e-27,9.147946e-25,1.000000e-60,1.237298e-26,2.416414e-31,9.312362e-36,1.087031e-26,3.043195e-33,1.000000e-60,1.000000e-60,1.959371e-02,6.372049e-31,5.621109e-25,2.126965e-19,3.959534e-05,2.120391e-07,6.354658e-06,1.458119e-16,1.699966e-11,1.661613e-15,7.548102e-17,8.938499e-24,6.657351e-17,5.851169e-15,2.404531e-15,1.507036e-13,1.166093e-21,1.066516e-31,8.708325e-17,1.516145e-14,1.174829e-32,3.116087e-35,1.000000e-60,1.000000e-60
6.485200e-02,7.675303e+02,4.362163e-01,7.593125e-01,1.000000e-60,2.154789e-07,1.900435e-01,5.357446e-11,2.768390e-06,6.114447e-08,2.433464e-07,5.742148e-07,2.077700e-32,1.633168e-05,2.545329e-29,2.731679e-17,8.064087e-31,3.193216e-26,5.766555e-19,2.139099e-24,2.779514e-02,7.887355e-29,2.019441e-27,1.105657e-24,7.488753e-30,1.613512e-26,4.552159e-31,1.713329e-35,1.375379e-26,3.672854e-33,1.000000e-60,1.000000e-60,2.277515e-02,1.000000e-60,6.534375e-25,5.146368e-19,4.626193e-05,2.464700e-07,7.023292e-06,3.094747e-16,2.339352e-11,1.905806e-15,2.644665e-16,3.344334e-23,1.351111e-16,6.801886e-15,2.795024e-15,1.755479e-13,7.011223e-22,1.000000e-60,1.012264e-16,1.822931e-14,2.740943e-32,4.768825e-35,1.000000e-60,1.000000e-60
7.385257e-02,8.280788e+02,5.327183e-01,7.582293e-01,1.000000e-60,3.369889e-07,1.840978e-01,1.205062e-10,3.892265e-06,7.130109e-08,3.633044e-07,6.092501e-07,4.696379e-33,1.877781e-05,1.013347e-28,6.832039e-17,2.165515e-30,5.202688e-26,9.495366e-19,2.497155e-24,3.165245e-02,2.932964e-28,2.975418e-27,1.348482e-24,9.076061e-32,1.672775e-26,9.675968e-31,4.958174e-35,1.734282e-26,4.376791e-33,1.000000e-60,1.000000e-60,2.593562e-02,2.113180e-31,7.442335e-25,1.362848e-18,5.299791e-05,2.806734e-07,7.514381e-06,6.262171e-16,3.320541e-11,2.149915e-15,8.065880e-16,1.062417e-22,2.480589e-16,7.747342e-15,3.183034e-15,2.005578e-13,5.072469e-22,5.449418e-33,1.152805e-16,2.159906e-14,5.882202e-32,7.137402e-35,1.000000e-60,1.000000e-60
8.278594e-02,8.869404e+02,6.335095e-01,7.571541e-01,1.000000e-60,5.118969e-07,1.781964e-01,2.544522e-10,5.484085e-06,8.277612e-08,5.127025e-07,6.311303e-07,9.802530e-31,2.130015e-05,4.752422e-28,1.590087e-16,2.827458e-30,8.177976e-26,1.543860e-18,2.903349e-24,3.548080e-02,9.887201e-28,4.427303e-27,1.669290e-24,4.904560e-31,2.117061e-26,2.328098e-30,1.308281e-34,2.193588e-26,5.188858e-33,1.000000e-60,1.000000e-60,2.907223e-02,5.491683e-31,8.344863e-25,3.862683e-18,5.981546e-05,3.146151e-07,7.799630e-06,1.205019e-15,4.752959e-11,2.421416e-15,2.191859e-15,2.995939e-22,4.180730e-16,8.687751e-15,3.568311e-15,2.258727e-13,4.192691e-22,1.168688e-31,1.292366e-16,2.533274e-14,1.098708e-31,1.039107e-34,1.000000e-60,1.000000e-60
