Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.109508e-02,3.736302e+02,2.311458e+00,7.657852e-01,1.000000e-60,1.985126e-06,2.258744e-01,1.451567e-10,2.533125e-06,5.050495e-06,4.689801e-06,1.711124e-06,1.738294e-24,5.017578e-04,3.089576e-17,3.363077e-15,8.399978e-19,8.809674e-14,1.565088e-11,2.776568e-10,3.971253e-03,2.223998e-17,1.772405e-13,9.118884e-12,1.288825e-26,5.715359e-13,1.910437e-16,3.498126e-20,1.820509e-11,4.674720e-13,5.797943e-18,6.555918e-16,3.848177e-03,2.093223e-31,3.170863e-14,2.396658e-14,2.394030e-06,2.010169e-08,7.988229e-07,5.599113e-14,2.723276e-10,7.004908e-13,6.669962e-18,5.076243e-21,2.305973e-11,2.097505e-08,2.873292e-11,4.277897e-09,1.213307e-11,1.421868e-24,2.870912e-11,1.518037e-11,7.114223e-16,1.881881e-14,6.395362e-22,3.892582e-24
2.182784e-02,4.493303e+02,7.389783e+00,7.644961e-01,1.000000e-60,5.001101e-06,2.190930e-01,1.314185e-09,6.383157e-06,9.937190e-06,1.074521e-05,3.195662e-06,1.084180e-22,9.875742e-04,2.026375e-16,5.351095e-14,8.113192e-18,3.425872e-13,3.190924e-11,5.463219e-10,7.812129e-03,1.155041e-16,4.959969e-13,1.788037e-11,2.703186e-24,1.125893e-12,1.280138e-15,4.648823e-19,3.601913e-11,9.237738e-13,3.109284e-17,1.292671e-15,7.569608e-03,1.052426e-28,6.238615e-14,6.363744e-14,4.829332e-06,3.954502e-08,1.388294e-06,4.090291e-13,6.215019e-10,1.695345e-12,2.912613e-16,6.436115e-19,5.581783e-11,4.126539e-08,5.652765e-11,8.416214e-09,2.368097e-11,5.535238e-23,5.648105e-11,2.990287e-11,7.498766e-15,3.922391e-14,1.261649e-21,1.121032e-23
3.190527e-02,5.190723e+02,1.394890e+01,7.632856e-01,1.000000e-60,9.272997e-06,2.127230e-01,5.991529e-09,1.173917e-05,1.452913e-05,1.795774e-05,4.451147e-06,1.842744e-21,1.444379e-03,7.285584e-16,3.323893e-13,3.627298e-17,8.671315e-13,4.866069e-11,7.988205e-10,1.141746e-02,3.496547e-16,9.018090e-13,2.596038e-11,9.199698e-23,1.650217e-12,4.275248e-15,2.610374e-18,5.311357e-11,1.359336e-12,1.023175e-16,1.896902e-15,1.106248e-02,7.681227e-27,9.120840e-14,1.333273e-13,7.224923e-06,5.779917e-08,1.774511e-06,1.453113e-12,1.052154e-09,3.054664e-12,3.709637e-15,1.476942e-17,9.941964e-11,6.031761e-08,8.262595e-11,1.230225e-08,3.397000e-11,6.320982e-22,8.255949e-11,4.379946e-11,3.082038e-14,6.083347e-14,1.852728e-21,2.260961e-23
4.128182e-02,5.826950e+02,2.126505e+01,7.621594e-01,1.000000e-60,1.502299e-05,2.067929e-01,1.985320e-08,1.879298e-05,1.880953e-05,2.602462e-05,5.504420e-06,1.698389e-20,1.870258e-03,1.977624e-15,1.349031e-12,1.116337e-16,1.745533e-12,6.600584e-11,1.034277e-09,1.477071e-02,8.421056e-16,1.342662e-12,3.325060e-11,1.180193e-21,2.145424e-12,1.048622e-14,9.634283e-18,6.956246e-11,1.775246e-12,2.558494e-16,2.469051e-15,1.431086e-02,2.269701e-25,1.180739e-13,2.573579e-13,9.549512e-06,7.478179e-08,1.987106e-06,3.682039e-12,1.562855e-09,4.855188e-12,2.505481e-14,1.379491e-16,1.546669e-10,7.804672e-08,1.069125e-10,1.591895e-08,4.248924e-11,4.185162e-21,1.068326e-10,5.684370e-11,8.122409e-14,8.359953e-14,2.413877e-21,3.831964e-23
5.011865e-02,6.414629e+02,2.909521e+01,7.610980e-01,1.000000e-60,2.261424e-05,2.012010e-01,5.433150e-08,2.789670e-05,2.285711e-05,3.465684e-05,6.394915e-06,1.090216e-19,2.272671e-03,4.551654e-15,4.284998e-12,2.776161e-16,3.059746e-12,8.437800e-11,1.257117e-09,1.792930e-02,1.787777e-15,1.769470e-12,3.982410e-11,8.550716e-21,2.624434e-12,2.178804e-14,2.796252e-17,8.580805e-11,2.182189e-12,5.306319e-16,3.022342e-15,1.737043e-02,3.916099e-24,1.434999e-13,4.773875e-13,1.182347e-05,9.078477e-08,2.059753e-06,7.700925e-12,2.153602e-09,7.224253e-12,1.158899e-13,7.657457e-16,2.231903e-10,9.475925e-08,1.298119e-10,1.932922e-08,4.885800e-11,2.030560e-20,1.297318e-10,6.929972e-11,1.654243e-13,1.079781e-13,2.958903e-21,5.842639e-23
5.859095e-02,6.966704e+02,3.721005e+01,7.600804e-01,1.000000e-60,3.258433e-05,1.958367e-01,1.292929e-07,3.956213e-05,2.675856e-05,4.347483e-05,7.150942e-06,5.460090e-19,2.659774e-03,9.413456e-15,1.147682e-11,6.049023e-16,4.907148e-12,1.043317e-10,1.472307e-09,2.095557e-02,3.507834e-15,2.134773e-12,4.576564e-11,4.330359e-20,3.103016e-12,4.105658e-14,6.973527e-17,1.023807e-10,2.593090e-12,9.573614e-16,3.570212e-15,2.030157e-02,4.626103e-23,1.680957e-13,8.638239e-13,1.407461e-05,1.061250e-07,2.020386e-06,1.427422e-11,2.819601e-09,1.034811e-11,4.142309e-13,3.072897e-15,3.073903e-10,1.107895e-07,1.517965e-10,2.260178e-08,5.268661e-11,7.979206e-20,1.517412e-10,8.146527e-11,2.843226e-13,1.346455e-13,3.503831e-21,8.266570e-23
6.679035e-02,7.490069e+02,4.563275e+01,7.590955e-01,1.000000e-60,4.560061e-05,1.906420e-01,2.738858e-07,5.436491e-05,3.056382e-05,5.193853e-05,7.783339e-06,2.253649e-18,3.036006e-03,1.802207e-14,2.682616e-11,1.203700e-15,7.397817e-12,1.263596e-10,1.682976e-09,2.388185e-02,6.503370e-15,2.398486e-12,5.109503e-11,1.715377e-19,3.595548e-12,7.258353e-14,1.561587e-16,1.197496e-10,3.019420e-12,1.545782e-15,4.118222e-15,2.313560e-02,4.034429e-22,1.923196e-13,1.529386e-12,1.631054e-05,1.209673e-07,1.894278e-06,2.431486e-11,3.542129e-09,1.445322e-11,1.215588e-12,9.873905e-15,4.098183e-10,1.263155e-07,1.731448e-10,2.577373e-08,5.370158e-11,2.660820e-19,1.731576e-10,9.354028e-11,4.317870e-13,1.642546e-13,4.061691e-21,1.099159e-22
7.472919e-02,7.986340e+02,5.423793e+01,7.581419e-01,1.000000e-60,6.235552e-05,1.856092e-01,5.234827e-07,7.280352e-05,3.428703e-05,5.943364e-05,8.291714e-06,7.886110e-18,3.402234e-03,3.240461e-14,5.577071e-11,2.232597e-15,1.063849e-11,1.508093e-10,1.890541e-09,2.671207e-02,1.149258e-14,2.543120e-12,5.578798e-11,5.649680e-19,4.115509e-12,1.223441e-13,3.210927e-16,1.383077e-10,3.471241e-12,2.277107e-15,4.661205e-15,2.587632e-02,2.704202e-21,2.165238e-13,2.637491e-12,1.851645e-05,1.353321e-07,1.709112e-06,3.876708e-11,4.286118e-09,1.976351e-11,3.031769e-12,2.683969e-14,5.325222e-10,1.413676e-07,1.939681e-10,2.885229e-08,5.205399e-11,7.711039e-19,1.941123e-10,1.056269e-10,5.953914e-13,1.973401e-13,4.642844e-21,1.380521e-22
8.240353e-02,8.456160e+02,6.291197e+01,7.572202e-01,1.000000e-60,8.353578e-05,1.807407e-01,9.148897e-07,9.528439e-05,3.793503e-05,6.548003e-05,8.673217e-06,2.393556e-17,3.758603e-03,5.524717e-14,1.048421e-10,3.909103e-15,1.473745e-11,1.779899e-10,2.096313e-09,2.944431e-02,1.944853e-14,2.581585e-12,5.983448e-11,1.610429e-18,4.679352e-12,1.984152e-13,6.157970e-16,1.584762e-10,3.960230e-12,3.113774e-15,5.186252e-15,2.852186e-02,1.442937e-20,2.411662e-13,4.409005e-12,2.067284e-05,1.492087e-07,1.493242e-06,5.854320e-11,5.010774e-09,2.648086e-11,6.604787e-12,6.395005e-14,6.773204e-10,1.559482e-07,2.143879e-10,3.183928e-08,4.841126e-11,1.980027e-18,2.147421e-10,1.178144e-10,7.609637e-13,2.344846e-13,5.259712e-21,1.649061e-22
