Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.314105e-02,3.940002e+02,3.102542e-01,7.655371e-01,1.000000e-60,1.115001e-07,2.242466e-01,3.757464e-12,6.730438e-07,4.461804e-07,3.721894e-07,5.011443e-07,3.733570e-34,7.598465e-05,9.149403e-27,1.182061e-17,2.084139e-28,8.198126e-23,5.771829e-16,2.637431e-20,5.517978e-03,1.250481e-26,1.943008e-23,1.657884e-20,3.974445e-33,9.384768e-22,3.412361e-25,3.508765e-32,1.140394e-19,4.165377e-25,3.766654e-32,6.559230e-30,4.610731e-03,8.718466e-34,7.144972e-21,4.598718e-18,6.817187e-06,4.886278e-08,2.708691e-06,2.605089e-16,8.692370e-11,9.361893e-15,2.804133e-19,5.664115e-24,7.653063e-15,3.307746e-11,5.744974e-13,3.646875e-11,7.320865e-16,9.037184e-35,3.102383e-14,9.974221e-14,7.074593e-26,3.060461e-26,4.885861e-43,8.247507e-45
2.586237e-02,4.887490e+02,9.828270e-01,7.640068e-01,1.000000e-60,3.526466e-07,2.158865e-01,4.044608e-11,1.668255e-06,8.784811e-07,1.061937e-06,9.297525e-07,9.952603e-33,1.497316e-04,7.436702e-26,2.324288e-16,2.863564e-27,4.707668e-22,1.287711e-15,5.193115e-20,1.085942e-02,1.359724e-25,1.231320e-22,3.275316e-20,1.000000e-60,1.848717e-21,2.326562e-24,1.051526e-30,2.271560e-19,8.223450e-25,4.178540e-31,1.299945e-29,9.073951e-03,9.958856e-35,1.406199e-20,3.246759e-17,1.366869e-05,9.616487e-08,4.944394e-06,4.001433e-15,1.925729e-10,2.059986e-14,1.664117e-17,9.470122e-22,4.477541e-14,6.509856e-11,1.130646e-12,7.177653e-11,1.371073e-15,1.000000e-60,6.105686e-14,1.970479e-13,9.869434e-25,6.900498e-26,9.697450e-43,2.284127e-44
3.777911e-02,5.754105e+02,1.840097e+00,7.625732e-01,1.000000e-60,7.794050e-07,2.080549e-01,2.050664e-10,3.084791e-06,1.284768e-06,2.077907e-06,1.295449e-06,8.076603e-32,2.190922e-04,3.167012e-25,1.605869e-15,1.625843e-26,1.535810e-21,2.175385e-15,7.595544e-20,1.586258e-02,1.065732e-24,3.598302e-22,4.778081e-20,2.768806e-31,2.707411e-21,7.953859e-24,9.993806e-30,3.381745e-19,1.208531e-24,2.034998e-30,1.923113e-29,1.325453e-02,1.093923e-33,2.054272e-20,1.236768e-16,2.036081e-05,1.404752e-07,6.618644e-06,2.100237e-14,3.172597e-10,3.396023e-14,2.407170e-16,2.323475e-20,1.418395e-13,9.509523e-11,1.651626e-12,1.048655e-10,1.757119e-15,1.888922e-32,8.919130e-14,2.896899e-13,5.277737e-24,1.150100e-25,1.437605e-42,4.419300e-44
4.874707e-02,6.532281e+02,2.779630e+00,7.612538e-01,1.000000e-60,1.452997e-06,2.008463e-01,7.240880e-10,5.048740e-06,1.661731e-06,3.384953e-06,1.606883e-06,5.867526e-31,2.832906e-04,9.504472e-25,6.912983e-15,5.502697e-26,3.378222e-21,3.296145e-15,9.825055e-20,2.046685e-02,5.814246e-24,7.107009e-22,6.116546e-20,2.631583e-30,3.511746e-21,2.018085e-23,5.277527e-29,4.477987e-19,1.575021e-24,6.551789e-30,2.531012e-29,1.710180e-02,9.207310e-34,2.651099e-20,3.463104e-16,2.679249e-05,1.812574e-07,7.741958e-06,6.560389e-14,4.633555e-10,4.956910e-14,1.697004e-15,2.156657e-19,3.228186e-13,1.227065e-10,2.131156e-12,1.353531e-10,1.765569e-15,1.016017e-31,1.150894e-13,3.772812e-13,1.790082e-23,1.688628e-25,1.896820e-42,6.820510e-44
5.887385e-02,7.233568e+02,3.748818e+00,7.600356e-01,1.000000e-60,2.456113e-06,1.941900e-01,2.063783e-09,7.746722e-06,2.015256e-06,4.935035e-06,1.873493e-06,4.161524e-30,3.430101e-04,2.436330e-24,2.275325e-14,1.342333e-25,5.676804e-21,4.732845e-15,1.191617e-19,2.471730e-02,2.396588e-23,1.100452e-21,7.292393e-20,1.866994e-29,4.280617e-21,4.372088e-23,1.982751e-28,5.589873e-19,1.931092e-24,1.655882e-29,3.144851e-29,2.065340e-02,3.074148e-32,3.202967e-20,8.210960e-16,3.299040e-05,2.189111e-07,8.381203e-06,1.538845e-13,6.393807e-10,6.776745e-14,7.872617e-15,1.155887e-18,6.017405e-13,1.482079e-10,2.574004e-12,1.635626e-10,1.473310e-15,5.331082e-31,1.390112e-13,4.613533e-13,4.588443e-23,2.319307e-25,2.363872e-42,8.411141e-44
6.835946e-02,7.875365e+02,4.731301e+00,7.588946e-01,1.000000e-60,3.912766e-06,1.879544e-01,5.108244e-09,1.146187e-05,2.355278e-06,6.673671e-06,2.102128e-06,2.818415e-29,3.994969e-04,6.913830e-24,6.310606e-14,2.742463e-25,8.181350e-21,6.600651e-15,1.392771e-19,2.869776e-02,8.147954e-23,1.489877e-21,8.349534e-20,9.128036e-29,5.044793e-21,8.667995e-23,6.051165e-28,6.762053e-19,2.291376e-24,3.607415e-29,3.795599e-29,2.397933e-02,8.635492e-31,3.721597e-20,1.768450e-15,3.903854e-05,2.541785e-07,8.607894e-06,3.039752e-13,8.572380e-10,8.925568e-14,2.803674e-14,4.455348e-18,9.882345e-13,1.721116e-10,2.989069e-12,1.900813e-10,1.122455e-15,2.811588e-30,1.614418e-13,5.442619e-13,9.599070e-23,3.065646e-25,2.864236e-42,8.263881e-44
7.740035e-02,8.473720e+02,5.726380e+00,7.578070e-01,1.000000e-60,6.007877e-06,1.820102e-01,1.140496e-08,1.661295e-05,2.693088e-06,8.530084e-06,2.294939e-06,2.134237e-28,4.540250e-04,2.465228e-23,1.549993e-13,5.328992e-25,1.108440e-20,9.044825e-15,1.592776e-19,3.249053e-02,2.414238e-22,1.914266e-21,9.358963e-20,3.528838e-28,5.843176e-21,1.635699e-22,1.606975e-27,8.052674e-19,2.674665e-24,7.105698e-29,4.521168e-29,2.714829e-02,1.470408e-29,4.219305e-20,3.586458e-15,4.502576e-05,2.877866e-07,8.482509e-06,5.366000e-13,1.127960e-09,1.151530e-13,8.324497e-14,1.394816e-17,1.492719e-12,1.949291e-10,3.385287e-12,2.154993e-10,8.754648e-16,1.718971e-29,1.828695e-13,6.285943e-13,1.691823e-22,3.956391e-25,3.433799e-42,6.926262e-44
8.616274e-02,9.041646e+02,6.732602e+00,7.567529e-01,1.000000e-60,9.008285e-06,1.762479e-01,2.345360e-08,2.380424e-05,3.041333e-06,1.041008e-05,2.448464e-06,1.643676e-27,5.077641e-04,9.591267e-23,3.464455e-13,1.097115e-24,1.489063e-20,1.223004e-14,1.799505e-19,3.616507e-02,6.428583e-22,2.436105e-21,1.041229e-19,1.171548e-27,6.726060e-21,3.010321e-22,3.837477e-27,9.539915e-19,3.106095e-24,1.294147e-28,5.365893e-29,3.021823e-02,1.756956e-28,4.708256e-20,6.982954e-15,5.102589e-05,3.203460e-07,8.058345e-06,8.750048e-13,1.458519e-09,1.470781e-13,2.159227e-13,3.807787e-17,2.129766e-12,2.171097e-10,3.770676e-12,2.403419e-10,7.417426e-16,1.096366e-28,2.037323e-13,7.171260e-13,2.550548e-22,5.022247e-25,4.126181e-42,5.712278e-44
9.477616e-02,9.588983e+02,7.754449e+00,7.557168e-01,1.000000e-60,1.328213e-05,1.705819e-01,4.503146e-08,3.388306e-05,3.415177e-06,1.219885e-05,2.552990e-06,1.143523e-26,5.617733e-04,3.532752e-22,7.168585e-13,2.588635e-24,2.027923e-20,1.631716e-14,2.022875e-19,3.977527e-02,1.565021e-21,3.107911e-21,1.162843e-19,3.517784e-27,7.763067e-21,5.489564e-22,8.391127e-27,1.133499e-18,3.622067e-24,2.204294e-28,6.379112e-29,3.323405e-02,1.619460e-27,5.201359e-20,1.320779e-14,5.708801e-05,3.523235e-07,7.389847e-06,1.345818e-12,1.849720e-09,1.872577e-13,5.037450e-13,9.460283e-17,2.920195e-12,2.390349e-10,4.152422e-12,2.650638e-10,6.762679e-16,6.435743e-28,2.244181e-13,8.129715e-13,3.345211e-22,6.299287e-25,5.027686e-42,5.219791e-44
