Z,T,chi,N2,AR,O,O2,H,OH,H2,HO2,H2O2,CH,CO,CH2,HCO,CH2(S),CH3,CH2O,CH4,CO2,CH2OH,CH3O,CH3OH,C2H,C2H2,HCCO,C2H3,CH2CO,C2H4,C2H5,C2H6,H2O,C,HCCOH,N,NO,N2O,NO2,NH,HNO,NH2,NNH,CN,NCO,HCN,HOCN,HNCO,H2CN,HCNN,HCNO,NH3,CH2CHO,CH3CHO,C3H8,C3H7
0.000000e+00,2.940000e+02,0.000000e+00,7.671179e-01,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60
1.709667e-02,4.244700e+02,1.625224e-01,7.650611e-01,4.021860e-24,3.243892e-08,2.216023e-01,1.231359e-12,5.685458e-07,1.125589e-07,8.847358e-08,3.843578e-07,1.000000e-60,2.543174e-05,1.024824e-29,1.266026e-18,7.389789e-31,3.456815e-25,8.629274e-18,1.275469e-22,7.294328e-03,6.381087e-29,5.165693e-26,9.698710e-23,1.036070e-36,6.174997e-25,1.633663e-29,6.528822e-36,5.734910e-24,3.274520e-30,6.099391e-38,2.318305e-37,6.003215e-03,1.447118e-34,1.502052e-23,1.950319e-19,9.457874e-06,7.442953e-08,2.910202e-06,3.347158e-17,2.387198e-11,1.502845e-15,1.735747e-19,2.464267e-25,6.942990e-17,4.600215e-13,3.350715e-14,1.346551e-12,2.598630e-18,3.926215e-34,1.380756e-15,1.383197e-14,9.803875e-31,1.182202e-31,1.323243e-52,6.568744e-49
3.295157e-02,5.420183e+02,4.900194e-01,7.631538e-01,7.751601e-24,1.234659e-07,2.111416e-01,1.549208e-11,1.444337e-06,2.172839e-07,3.095335e-07,6.608092e-07,1.529053e-33,4.918212e-05,1.619087e-28,2.794784e-17,1.363389e-29,2.683152e-24,2.224538e-17,2.462731e-22,1.405859e-02,9.282056e-28,3.566493e-25,1.911663e-22,3.957408e-35,1.191463e-24,1.170509e-28,2.704502e-34,1.141863e-23,6.337567e-30,8.804902e-37,5.138123e-37,1.157022e-02,7.963335e-35,2.895055e-23,1.901427e-18,1.845590e-05,1.434530e-07,5.260833e-06,5.467241e-16,5.240585e-11,3.111539e-15,1.266321e-17,4.707423e-23,6.907128e-16,8.866327e-13,6.458062e-14,2.595823e-12,4.233628e-18,4.292078e-34,2.661230e-15,2.696203e-14,1.507773e-29,3.040324e-31,2.403405e-52,9.339777e-51
4.694559e-02,6.426091e+02,8.720917e-01,7.614703e-01,1.104359e-23,3.036401e-07,2.019086e-01,8.176190e-11,2.671912e-06,3.109300e-07,6.802632e-07,8.656197e-07,2.470695e-35,7.037713e-05,8.212046e-28,1.951396e-16,6.960869e-29,8.010793e-24,4.327820e-17,3.525463e-22,2.002857e-02,8.834726e-27,1.038796e-24,2.769710e-22,3.915161e-32,1.703301e-24,4.031156e-28,2.564164e-33,1.708040e-23,9.113850e-30,4.357995e-36,7.704811e-37,1.648355e-02,2.090787e-36,4.124808e-23,7.516020e-18,2.666062e-05,2.043753e-07,6.932689e-06,2.629509e-15,8.353245e-11,4.724153e-15,1.762376e-16,9.784096e-22,2.862924e-15,1.263193e-12,9.200751e-14,3.700408e-12,3.746174e-18,5.354428e-36,3.791465e-15,3.912932e-14,8.108261e-29,5.612317e-31,3.304059e-52,7.690760e-51
5.927630e-02,7.286330e+02,1.262890e+00,7.599869e-01,1.394429e-23,6.057303e-07,1.937728e-01,2.885752e-10,4.366233e-06,3.959575e-07,1.188498e-06,1.022489e-06,1.890464e-34,8.933439e-05,3.484056e-27,8.245115e-16,1.850172e-28,1.392404e-23,7.494080e-17,4.491713e-22,2.528853e-02,5.377896e-26,1.983192e-24,3.560319e-22,1.654196e-31,2.166666e-24,1.034619e-27,1.238437e-32,2.295248e-23,1.169788e-29,1.358866e-35,4.937927e-36,2.081250e-02,5.739639e-36,5.209095e-23,2.157593e-17,3.415701e-05,2.580560e-07,7.996645e-06,7.663277e-15,1.221809e-10,6.318129e-15,1.137441e-15,7.511070e-21,7.487083e-15,1.595074e-12,1.161766e-13,4.677741e-12,2.259700e-18,2.287708e-35,4.787540e-15,5.065480e-14,2.715208e-28,8.994827e-31,4.148712e-52,4.183927e-51
7.046181e-02,8.045376e+02,1.654629e+00,7.586413e-01,1.657559e-23,1.080394e-06,1.863922e-01,8.162411e-10,6.751217e-06,4.773573e-07,1.813667e-06,1.145040e-06,4.050163e-32,1.068690e-04,2.350492e-26,2.667551e-15,4.196122e-28,2.081991e-23,1.221084e-16,5.418499e-22,3.005944e-02,2.439218e-25,3.129228e-24,4.370450e-22,8.738439e-32,2.610124e-24,2.323331e-27,4.220943e-32,2.943397e-23,1.426822e-29,3.380301e-35,9.583562e-36,2.473888e-02,1.573038e-33,6.194301e-23,5.485027e-17,4.121841e-05,3.067490e-07,8.561250e-06,1.768300e-14,1.759455e-10,7.965765e-15,4.882292e-15,3.493459e-20,1.511106e-14,1.896355e-12,1.381079e-13,5.570952e-12,1.385236e-18,1.994802e-33,5.691578e-15,6.210861e-14,6.873844e-28,1.340551e-30,5.088875e-52,1.462140e-51
8.092502e-02,8.737612e+02,2.041198e+00,7.573825e-01,1.903698e-23,1.807828e-06,1.794877e-01,2.003490e-09,1.018599e-05,5.603327e-07,2.524246e-06,1.237236e-06,5.029827e-31,1.236930e-04,1.584121e-25,7.310759e-15,1.103488e-27,3.163485e-23,1.914752e-16,6.366197e-22,3.452161e-02,9.117998e-25,4.646617e-24,5.312615e-22,1.384312e-31,3.064142e-24,4.952966e-27,1.178796e-31,3.704958e-23,1.703143e-29,7.408819e-35,1.439187e-35,2.841099e-02,6.891555e-32,7.119365e-23,1.319320e-16,4.807631e-05,3.522908e-07,8.702269e-06,3.561622e-14,2.510102e-10,9.796077e-15,1.636252e-14,1.230734e-19,2.609230e-14,2.178696e-12,1.586413e-13,6.416396e-12,1.045176e-18,3.578161e-32,6.538302e-15,7.404451e-14,1.374777e-27,1.910607e-30,2.988132e-51,4.862943e-52
9.096792e-02,9.386779e+02,2.431503e+00,7.561744e-01,2.139950e-23,2.910364e-06,1.728599e-01,4.437468e-09,1.522279e-05,6.508358e-07,3.273817e-06,1.295006e-06,5.638562e-30,1.403955e-04,8.551602e-25,1.782859e-14,3.887600e-27,5.100006e-23,2.913855e-16,7.406079e-22,3.880366e-02,2.956865e-24,6.822117e-24,6.537559e-22,4.986340e-31,3.563472e-24,1.069527e-26,2.903643e-31,4.655772e-23,2.025831e-29,1.487776e-34,2.001804e-35,3.193455e-02,9.751462e-31,8.014511e-23,3.081548e-16,5.489768e-05,3.959848e-07,8.471210e-06,6.528157e-14,3.515515e-10,1.199758e-14,4.634823e-14,3.672710e-19,4.081422e-14,2.450782e-12,1.783947e-13,7.242138e-12,9.146196e-19,3.331236e-31,7.353228e-15,8.705060e-14,2.170986e-27,2.630955e-30,5.814601e-51,2.099362e-52
1.007986e-01,1.000891e+03,2.828024e+00,7.549917e-01,2.371208e-23,4.562108e-06,1.663711e-01,9.067395e-09,2.267061e-05,7.567727e-07,4.002525e-06,1.307461e-06,4.838916e-29,1.575071e-04,3.757431e-24,3.976679e-14,1.643419e-26,8.899135e-23,4.309480e-16,8.637974e-22,4.299402e-02,8.533664e-24,9.989248e-24,8.275630e-22,1.902414e-30,4.152722e-24,2.492706e-26,6.563736e-31,5.913483e-23,2.435837e-29,2.780640e-34,2.725796e-35,3.538217e-02,1.096548e-29,8.905474e-23,7.098194e-16,6.178920e-05,4.387121e-07,7.916438e-06,1.116834e-13,4.794494e-10,1.484240e-14,1.159446e-13,9.849966e-19,5.982465e-14,2.719293e-12,1.978331e-13,8.070754e-12,8.657796e-19,2.392795e-30,8.155298e-15,1.018596e-13,2.793528e-27,3.521106e-30,9.122805e-51,1.145917e-52
1.105429e-01,1.061376e+03,3.232311e+00,7.538195e-01,2.600435e-23,6.993065e-06,1.599379e-01,1.735391e-08,3.364534e-05,8.895582e-07,4.647438e-06,1.260556e-06,3.451775e-28,1.755532e-04,1.400284e-23,8.260709e-14,6.957585e-26,1.689498e-22,6.192765e-16,1.021807e-21,4.714586e-02,2.225998e-23,1.456116e-23,1.089096e-21,5.770613e-30,4.893160e-24,6.501851e-26,1.396866e-30,7.667565e-23,3.000711e-29,4.883538e-34,3.701453e-35,3.879737e-02,9.738622e-29,9.817849e-23,1.634264e-15,6.879376e-05,4.809706e-07,7.100368e-06,1.822992e-13,6.341445e-10,1.873292e-14,2.632988e-13,2.448259e-18,8.390752e-14,2.989652e-12,2.173180e-13,8.921296e-12,8.580633e-19,1.441824e-29,8.958528e-15,1.194941e-13,3.179077e-27,4.637086e-30,1.353740e-50,7.800515e-53
1.202806e-01,1.120711e+03,3.645482e+00,7.526480e-01,2.829507e-23,1.049398e-05,1.535071e-01,3.150693e-08,4.961208e-05,1.066520e-06,5.159647e-06,1.146811e-06,2.094591e-27,1.951668e-04,4.583447e-23,1.621651e-13,2.717083e-25,3.427290e-22,8.677343e-16,1.241013e-21,5.129241e-02,5.333490e-23,2.117809e-23,1.495027e-21,1.658961e-29,5.874901e-24,1.860038e-25,2.855559e-30,1.023647e-22,3.840131e-29,8.158328e-34,5.072562e-35,4.220723e-02,7.228143e-28,1.078614e-22,3.808884e-15,7.590997e-05,5.230099e-07,6.106346e-06,2.905883e-13,8.134639e-10,2.430313e-14,5.539117e-13,5.732853e-18,1.141704e-13,3.267741e-12,2.372171e-13,9.813971e-12,8.783050e-19,7.473159e-29,9.775986e-15,1.415404e-13,3.500574e-27,6.138933e-30,2.021259e-50,1.908347e-52
1.301100e-01,1.179506e+03,4.070150e+00,7.514656e-01,3.060736e-23,1.545066e-05,1.470133e-01,5.499372e-08,7.252498e-05,1.315295e-06,5.516261e-06,9.779207e-07,1.123456e-26,2.173110e-04,1.360697e-22,3.054800e-13,9.693878e-25,7.222699e-22,1.199840e-15,1.569085e-21,5.547431e-02,1.203257e-22,3.109232e-23,2.133676e-21,4.609220e-29,7.245313e-24,5.556327e-25,5.719926e-30,1.419558e-22,5.185470e-29,1.323331e-33,7.098310e-35,4.564497e-02,4.664566e-27,1.187114e-22,9.097129e-15,8.314199e-05,5.650769e-07,5.028105e-06,4.639158e-13,1.015778e-09,3.266290e-14,1.100072e-12,1.281429e-17,1.523248e-13,3.563051e-12,2.580960e-13,1.077927e-11,9.241608e-19,3.444236e-28,1.062697e-14,1.707156e-13,3.966251e-27,8.391768e-30,3.139257e-50,7.524370e-52
1.401787e-01,1.238604e+03,4.508509e+00,7.502543e-01,3.297595e-23,2.242088e-05,1.403583e-01,9.358753e-08,1.051288e-04,1.681590e-06,5.718450e-06,7.884755e-07,5.539941e-26,2.435665e-04,3.779115e-22,5.614648e-13,3.220171e-24,1.550079e-21,1.673173e-15,2.097020e-21,5.975244e-02,2.646795e-22,4.704520e-23,3.146656e-21,1.265378e-28,9.273988e-24,1.676150e-24,1.147417e-29,2.067168e-22,7.529142e-29,2.148817e-33,1.032995e-34,4.916050e-02,2.723082e-26,1.318830e-22,2.251282e-14,9.052944e-05,6.074773e-07,3.955265e-06,7.595886e-13,1.241835e-09,4.594677e-14,2.100992e-12,2.774844e-17,2.011891e-13,3.892424e-12,2.809057e-13,1.186846e-11,1.000035e-18,1.460045e-27,1.154347e-14,2.119297e-13,4.787141e-27,1.219549e-29,5.189616e-50,1.759871e-51
